@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ' plante sur huawei  ascendre mat le appli  ne fonctionner pas . elle se planter dès que je lancer un recherche ( itinéraire , gare , ... ) . '
mauvais, ' Bugue  changer de serveur . service TER  indisponible quand je vouloir consulter un horaire de train . Appli  de ce fait inutilisable . '
bien, ' que du bon un du application SNCF qui révolutionner mon utilisation du train , pour un foi|fois bravo ! '
bien, ' Maj  : fonctionner à nouveau dernier mise à jour résoudre le précédent problème Application  très pratiquer '
mauvais, ' bof je venir de me apercevoir que le horaire être à le heure de été . le train être annoncer à @card@ heure @card@ arrivé|arrivée dans @card@ minute alors que il être @card@ heure @card@ ! ! ! ! je desinstalle  le application . pas fiable comme le SNCF '
mauvais, ' très buggé  sur mon Galaxy  Mega  malgré mon nombreux réinstallation de le application , elle persister à planter au moindre menu sélectionner . je ne pouvoir littéralement rien faire avec . dommage , ne pouvoir pas afficher le QR  Code  sur le application Voyage  SNCF , ce appli  avoir pouvoir résoudre le problème appartement . '
mauvais, ' application devenir quasiment inutilisable le matin , quand on en avoir fortement besoin afin de vérifier si il y avoir du retard , le application mettre plus de un minute à se charger et pour finalement ne donner aucun résultat ! ! ! par contre , le reste de le journée , quand on en avoir le moins besoin , elle fonctionner correctement ! '
mauvais, ' nul nul nul après de nombreux essai , le application ne se ouvrer|ouvrir pas ! ! ! ! '
mauvais, ' pratique mais nn  disponible ne fonctionner toujours pas sur samsung  galaxy  mega  . ce figer sur le ecran  de accueil de le application . '
mauvais, ' tjrs  pas avoir jour depuis le refonte du site internet  l  appli  n  être plus avoir jour ! certain train ne être pas afficher d  autre afficher n  exister pas ! dur dur aujourdhui  @card@ nov  tjrs  pas de correctif , le horaire être toujours faux depuis le mise avoir jour d  aout  et c  être ps  manque de l  avoir signaler avoir plusieurs reprise ! être ce que qq  un lit ce avis et en tenir compte ? '
mauvais, ' bof bof trop souvent indisponible , très difficile de lire le notifs  ( je ne avoir que le 1er mot ) assez inutile comme appli  ! '
mauvais, ' le appli  sncf  ? je arriver pas à comprendre que tout soit aussi compliquer . il falloir bac+5  pour se y retrouver . '
mauvais, ' nul depuis peu manquer le moitié du train et boire sur le line  Nîmes le grau du roi . obliger de avoir le papier du horaire '
mauvais, ' Bug  le application se fermer immédiatement dès que la|le on activer un zone de saisie . mobile z ultra '
mauvais, ' extraordinaire application génialisime  pour connaître le horaire de un train qui être déjà passer le veille . si vous être sous android  , gros bug  de date . si vous vouloir connaître le heure de passage de un train le veille de un jour de grève , il être indiquer à le heure alors que en faire il être supprimer . et lorsque vous faire le même recherche le dernier jour de grève pour le lendemain , il être indiquer supprimer alors que en fait il être là . décalage de un journée , falloir vraiment le faire exprès ! gros Zéro  Pointé  ! '
mauvais, ' inefficace je utiliser ce application depuis peu , et celui - ci être toujours en dérangement . alerte inefficace car pas communiquer . bref pas encore au point ... '
mauvais, ' temps réel ... Enorme  point noir : le infos  du numéro de voie du train inexistant ou quand le train être partir ! ! je espérer que vous aller améliorer ca  car cela craindre quand même lorsque on avoir un appli  qui se targuer de fournir le info  en temps réel ... '
mauvais, ' en grève ... pas encore voir de erreur au niveau du horaire , mais que être ce que ce être lent , ce être un horreur ! même en wifi  ! même sur un G3  ! ( ce être déjà le cas sur samsung  S4  ! ) plusieurs minute pour se lancer , parfois @card@ , parfois plus ... on dire que le appli  être en grève ... ce être le mal de le maison ... '
mauvais, ' Nullissime  le service être trés  trés  trés  souvent indisponible ... . bref ne servir strictement à rien . rien de mieux que le horaire papier ... . '
mauvais, ' nickel pourquoi ne être il avoir nouveau plus possible de mettre plusieurs gare en favori ? '
neutre, ' bon appli  le appli  faire être travail mais il manquer le info  du tarif par exemple quel trajet être au tarif ticketmouv  \' lors du recherche de itinéraire ou le consultation du horaire . cela être vraiment parfait . sinon quand on chercher un itinéraire on devoir pouvoir choisir le horaire du trajet retour . actuellement il être avoir le même horaire que la|le aller et on ne pouvoir pas le changer . Appli  prometteur mais avoir améliorer '
mauvais, ' SNCF TER  mobile le horaire donnée ne correspondre pas , il se agir même de horaire farfelu . application nul à souhait à le image de le SNCF . '
bien, ' super application je gagner du temps si je n  avoir plus avoir me deplacer  avoir le gare je ne me deplace  qu  en train '
mauvais, ' retard imaginaire ? ce matin mon train être indiquer avec du retard alors que il être à le heure . finalement je avoir rater mon train car je me suivre|être fier au information de ce app  . '
mauvais, ' affichage du quai ter cela n  afficher plus le quai depuis le mise à jour . '
bien, ' très pratique vraiment utile pour avoir du infos  sur son train ou son gare préféré . '
mauvais, ' pas avoir jour annonce du horaire alors que en garer ce être pas du tout pareil . 20mn  de attente par rapport avoir le horaire annoncer par le appli  '
bien, ' e  me en servir tout le temps et ce application être très bien et simple '
mauvais, ' pas à jour ! Commentaire:17.06.2014  : problème de concordance avec ce qui être annoncer en gare , notamment en période de grève , dans le région Alsace ! EDIT  @card@ : toujours pas à jour , du horaire non afficher ... pas de amélioration ! '
mauvais, ' Bug  sur mon xperia  z et xperia  z ultra bonjour le application se lancer et se fermer immédiatement si vous souhaiter le logs  hésiter pas à me contacter xbelond@outlook  . fr  le développeurs  de ce application être mauvais il ne y avoir rien de autre à dire ... '
mauvais, ' problème de affichage tout fonctionner très bien , seulement le horaire être afficher avec @card@ heure de retard lorsque je rechercher un itinéraire . merci de corriger cela au plus vite . '
bien, ' Tres  bien super beau application tout être vraiment en direct mais on ne pouvoir pas voir le prix ce être le seul chose avoir améliorer '
mauvais, ' avoir nous de vous faire preferer  un autre moyen ... je selectionne  mon region  , selectionne  mon gare de campagne , et POUF  ! je avoir un train ... UN  SEUL  train ... je chercher le grille du horaire ... . non inclure dans le appli  ... je aller sur le site du TER  , le site bug  completement  , page inexistant ou deplacee  ... . . tant PIS  ! je aller faire du stop ! '
mauvais, ' avoir ameliorer  application qui pouvoir vraiment etre  bien mais de gros bug  au 3\4  dune serie  se qui arrete  tout . cinq etoile  qauand  ce probleme  être resolu  . merci de y pensser  pour le prochain mise avoir jour ! '
bien, ' nickel ce appli  être parfaire pour le entraînement musculaire même si le version gratuit manquer un tout petit peu de exercice ^^  \' '
bien, ' vraiment génial ce être vraiment top de pouvoir se exrcer  tout seul avoir le maison emplus  se être vraiment de bon exercice pour le santer  et rester en forme '
bien, ' Tip  top si vou  chercher un ampli de prise de masse , prener  ce ampli , malgré mon connaissance en muscu  , j  en avoir apprendre plus sur le façon de se muscler avk  le moi|mois corporel , Fortement  conseiller et efficace ! '
bien, ' très bon application . ... le prix de le version payant être trop élever , on pouvoir très bien se contenter de ce version gratuit . '
bien, ' Wow  je trouver ce application super . . rien avoir dire juste wow  meme  si elle être gratuit elle être bien quand meme  ... '
bien, ' super super pour maintenir un beau silhouette . Á  ne pas faire trop intensément si vous avoir le genou fragile '
bien, ' le application être super mais de le musique être pas mal pour nous motiver . '
bien, ' très bien ce appli  et trop bien je pouvoir faire de le exercice à le maison ne importer quand je le recommander avoir tout le monde surtout le exercice être varier '
bien, ' top juste génial ! en un semaine je voir du changement sur mon corps . je recommander sans hésiter . former et bien etre  au rdv  '
bien, ' trop top , très bien concevoir ... cela permettre de garder le forme ! merci '
bien, ' trop cool cool cool cool ... Cool  ! ! ! ! ! ce être trop bien car moi je faire du KARATE  du TAE  KWONDO  et bientôt de le BOX  ... ALORS  je en avoir besoin alors ... je vous la conseiller pour perdre du pois et gagner du muscle ! ! ce être génial ! ! ! '
bien, ' très bien je en avoir tester plusieurs avant mais celui ci être le meilleur ! '
bien, ' merveilleux ! ce aplie  être superbe je l  \' adorer ! un heure et demi|demie de sport par jour c  juste super ! pour ce qui ne la|le on pas encore telecharer  faire le parce que c  trop bien ! bisou et ne oublier pas de passer voire mon chaîne youtube  ! '
bien, ' parfait elle être superbe pour se maintenir en . former je la conseiller avoir tout le monde '
bien, ' excellent je l  avoir installer et directement mettre en application juste parfait et me redonner l  envie au sport '
bien, ' super le vidéo et exercice être super : cela faire bien travailler ! mais le vidéo ne marcher pas @card@ foi|fois ... Si  vous pouvoir corriger ce erreur svp  ... Merci  ! ! ! '
bien, ' je mon que @card@ Étoile parce que son dommage que elle être en anglais sinon impeccable . '
bien, ' Superb  Superb  par contre à ne pas tester pour celui qui avoir peur parceque  ^^  c  \' être dur ( surtout abdos  ) '
bien, ' bon app  de bon exercice pour garder un trés  bon former '
bien, ' je savoir pas si son marche qui pouvoir maider  svp  ya na asser  frarer  molo  mdr  '
bien, ' génial merci pour ce application complet ! on sentir bien tout le muscle travailler ! je recommander ! '
bien, ' je avoir enfin trouver le application parfaire pour me exercer seul à le maison . je la recommander à tout personne ne avoir pas envie de aller dépenser de le argent en salle . '
bien, ' bien il regrouper vraiment le plupart du exercice et expliquer tres  bien '
bien, ' super ! ! ! franchement rien à dire ce être vraiment bien&lt  ; @card@ : -D  : -D  : - ) '
bien, ' parfait ! son marche ! G  sui  passer de un ventre gras à un ventre plat et dur ! je . aimer  '
bien, ' très très bon apli  grace  avoir cela je avoir retrouver un corp  muscler '
bien, ' génial enfin un appli  avec du exercice correct et qui motiver ! '
bien, ' ce être très bien cela aide à perdre du poids je vous conseiller ce application ; ) '
bien, ' super ! ! je aimer bien ce application ! ! il y avoir du variété de entraînement qui être de un efficacité *-*  '
bien, ' impec parfait pour se tenir en forme , à portée de tout '
bien, ' super appli  super application qui permettre de se affiner sans se ennuyer et de manière très simple ! '
bien, ' pas mal je aimer bien ce application facile avoir utiliser . '
bien, ' je suivre|être un pouvoir fatiguer mais c  pas grave car c  bon pour le santé '
bien, ' top du top top mais exercice un peu répétitif . . . Tres  conseiller ! ! '
neutre, ' pratique Appli  assez bien , le exercice être varier et ce être cool de pouvoir choisir le durée du entraînement . le seul petit truc ce être que ce ne être pas de vrai vidéo mais du sorte de GIF  du coup cela démotiver un petit peu . '
bien, ' très bien ce application être génial je venir de faire kelke  exo  et je transpirer beaucoup mettre nous le musique pleaseeeeee  ce être ampli être supeeeeeeeeeeeeeeeeererrrrrrrrrrrr  bis '
bien, ' contenter ce être tres  interessant  ... je regretter pas de le avoir.  . '
bien, ' parfait avec le temps que il faire en ce moment pas terrible le sport dehors . je adorer ce application : -D  '
bien, ' ultra efficace : ) avant je sauter à le corde 40min  et je ne transpirer pas autan que en @card@ minute de séance complet avec ce application . moi je adorer ^^  '
bien, ' plus que correct manquer qq  fonction comme sauvegare  du itinéraire mais très prometteur ! Bcp  de ville au monde . '
bien, ' bonjour je vous remercier de me avoir répondre je suivre|être content de ce application un bon équipe et je remercier tout l  équipe de me autoriser à faire Roanne  '
bien, ' sans cela je suivre|être perdre ! Archi  pratique utile parfois manque de précision mais vraiment je ne vivre plus sans . le Best  pour le piéton '
bien, ' très utile cela marche bien '
bien, ' Xool  cool '
bien, ' excellent appli  , bon ergonomie et faciliter de utilisation . très bon appli  , bon ergonomie ... Une  personalisation  de le vitesse de déplacement à pied pouvoir donner du calcul plus proche de le réalité ; ) je compter donc comme toujours sur le réactivité du dévs  . merci ! '
bien, ' très bon application merci pour le équipe '
bien, ' pas mal je aimer bien . '
neutre, ' pour Strasbourg il falloir maitre  le deux carte à jour ... Car  le tram à fait Parc  du Sports  à Illkirch  Lixenbul  et D  faire poterie à Aristide Briand et on @card@ il y ras à Kehl  ... '
bien, ' indispensable pour le transport en commun ce être le top '
bien, ' Déplasman  pou pran  lo  kar  , pi bézwin  alé  sou kyods  ... Ga  Pou  pran  lo  kar  , pi bézwin  alé  sou kyods  ... Gard  si out portab  astér  ... '
bien, ' toujours aussi bien bravo au devs  ! heureusement que ce application exister , sinon je être perdre en Israel  ! '
bien, ' res  bonn  apli  super '
bien, ' l  être super . cela aide beaucoup '
bien, ' super ! application au top , bien utile ! '
bien, ' super je me en servir tout le temps et il y avoir beau et bien un sauvegarde du itinéraire '
bien, ' Genial  simplement cool . '
bien, ' erci  beaucoup pour votre produit '
bien, ' merci ce être très pratique ! '
bien, ' super cool merci '
bien, ' plicación  muy  comoda  '
bien, ' uper  cool '
bien, ' super L application aider beaucoup , encore quelque option à intégrer et cela être du parfait ... '
bien, ' ien  mieux que RATP  ... . '
mauvais, ' ros problème de localisation '
bien, ' arfait  '
bien, ' xcellente  app  '
bien, ' e  top '
bien, ' fan je adorer '
bien, ' Movit  je adorer '
bien, ' op  '
bien, ' '
bien, ' \' être pour quand le bus de nuit '
bien, ' super appli  toujours plus de ville ce être génial ! de plus en plus précis et intelligent avoir mesure que je la|le utiliser . bravo '
bien, ' pplication  génial ! en dehors du horaire de vacance qui ne être pas exact ... et du perturbation de ligne de bus non plus . '
bien, ' facile à utiliser dommage que à orly  ouest il ne proposer pas toujours le val qui pourtant être plus rapide '
mauvais, ' \' être dommage lappli  être super bien et je avoir du la|le effacer il y avoir quelque temps souci de mémoire et le je la reprendre mais malheureusement elle ne être plus comme avant le horaire ne être pas bon du tout ... avoir le arrêt du bus il être inscrire 4min  et sur lappli  @card@ ? !*$/  ... c  dommage je la|le aimer bien décevoir '
bien, ' impeccable ! proposer le trajet en bus et le horaire à chaque arrêt . très bien '
bien, ' \' être super . il falloir bien continuer à faire du effort dans le modernisation pour le bien - être de tout citoyen . '
bien, ' bien , mais ... le application être très fluide et bien designée  . par contre , le trajet en RER ne être jamais prendre en compte dans le recherche de trajet , alors que le horaire du ligne être là et le trajet de gare à gare aussi : ( '
mauvais, ' le maj  avec Lollipop  décevoir ! impossible de envoyer du photo avec le tweets  . à régler au plus vite svp  ! '
bien, ' efficace et stable application utile , stable et qui faire ce que on lui demander . très intéressant pour se tenir au courant de le actualité . '
bien, ' Near  perfection ... Very  good  app  ! Just  waiting  for avoir true  Material  Design  for Android  Lollipop  , with  avoir little  blue  circle  to tweet  for example  : ) '
bien, ' se concepte  être pas mal C être un peu du facebook  mais version plus precis  et plus ordonner alors que facebook  c  être dans le desordre  je conseiller se reseaux  social '
bien, ' je adorer à part le notification qui ne se afficher plus . vite un maj  . '
bien, ' je aimer bcp  je adorer tweeter quand je aller sur mon PC mais c  lent et avec mon mobile je pouvoir aller dessus sans problème '
bien, ' parfait aucun beug  pour moi le application être parfaire . '
neutre, ' un pti  Hic  je voir pas tout le tweets  sur mon tel mais quand je suivre|être sur mon ipod  je la|le voir tout '
bien, ' avoir mal , pas mal du tout . '
bien, ' witter  ce être se connecter à un monde ouvrir et partager ce que le on aimer avec le autre . le App  être vraiment simple , pratique , fonctionnel . bravo Twitter  '
bien, ' génial surtout quand on aimer liker  du chose débile cool on pouvoir partager du commentaire comme on vouloir aussi ce qui me plait  le plus c  \' être de voir le avis du autre '
mauvais, ' je AI  MON  TELEPHONE  à BUGER  il avoir buger  alors il falloir que je refaire un compte alors maintenant le autre ne me impartient  plus et je ne arriver pas à la|le effacer sur le autre je en avoir @card@ follo  et maintenant je avoir ne avoir @card@ nada  et ce être très PÉNIBLE  ! ! ! ! ! ! ! '
mauvais, ' Notifs  bon salut pour commencer ; veuillez  corriger ce bémole  du " J\'  recevoir aucun notification svp  aider moi je vouloir me trancher le anus " . merci Twitter  ???  '
bien, ' ncore  pas mal de bug  , niveau du son et consultation de un fiche d  un posteur.  . '
bien, ' je aimer bien à part dans le début , où je ne voir aucun intérêt avoir Twitter  , maintenant J\'  suivre|être avoir fond dessus ?  '
neutre, '
bien, ' très bien mais léger bugs  fonctionner bien mais il avoir de léger bugs  occasionnels(  saisir de Tweets  lent , par exemple ) et ce être dommage que il y avoir un limite de affichage de Tweets  de son TL  . sinon très bien je la|le utiliser régulièrement . '
mauvais, ' impossible de publier depuis le mise avoir jour impossible de publier texte ou photo avec mon Galaxy  nexus  Dommage  '
neutre, ' accès blocage de le accès avoir le connection  de plume premiun  for twitter  '
mauvais, ' mettre à jour Twitter  impossible , le fichier du package être incorrect . mon téléphone à essayer|essayer @card@ à @card@ foi|fois , en vain '
bien, ' superbe depuis le nouveau mise à jour aucun bug  fonctionner correctement je vous la recommander '
neutre, ' Bug  HTC  one  M8  impossible de changer le photo de profil sur Twitter  pour le HTC  one  M8  . de plus , cela mettre un notification " Mise  à jour du profil " dans le barre du notification , impossible à enlever . obliger de redémarrer le téléphone à chaque foi|fois . cela faire le même chose pour changer le nom ou le description , enfin tout ce qui concerner le modification du profil . à revoir ! '
neutre, ' on évoluer . le chargement être toujours un peu long . tout se actualiser correctement . malheureusement , on ne pouvoir pas voir tout le tweets  de un personne ( problème de actualisation ? ) qui ne se mettre pas à jour apparemment quand on aller dans " Tous  le tweets  " . il y avoir du photo qui ne apparaître pas . impossible de faire un recherche filtrer , plus rien ne se afficher . '
bien, ' e  ne recevoir plus de notification et impossible de changer mon photo de profil et mon header  , faire qlq  choser svp  ! ! '
bien, ' ug  quand il falloir reactualiser  sur le file de accueil en mode portraire le doigt ne pouvoir pas descendre jusque en bas(  sur galaxy  trend  liter ) '
bien, ' excellent application le tout marcher bien , aucun problème majeur '
bien, ' ien  '
neutre, ' le TRENDS  ! elle être très bien comme app  . sauf que je aimer bien avoir le trends  worldwide  et non en France . je avoir beau changer en worldwide  , je avoir tjrs  le trends  français de merde genre " le ange @card@ " ou " one  direction être beau " . cela me saouler quelque peu . falloir vraiment que il changer cela . '
neutre, ' parfait je avoir vouloir tester twitter  pour voir le différence entre facebook  et bien maintenant je suivre|être accro  et je aller rarement sur Facebook  ! Twitter  ce être le meilleur ! '
bien, ' progressif Twitter  être adictif  au fil du temps . le premier avis pouvoir être trompeur . '
bien, ' rien à redire Beugue  corriger par rapport au vidéo donc mtn  rien à dire alors bravo ! '
mauvais, ' dernier mise avoir jour avoir revoir je recevoir plus de notification ! '
mauvais, ' ouais okk  et ? rien de nouveau toujours du mise avoir jour mais jamais de changement alors que chez iOs  le interface avoir complètement changer '
neutre, ' problème de affichage on ne voir pas certain tweets  même quand on aller dans " tout le tweets  " ! MaJ  svp  ! '
bien, ' je adorer ! je trouver que ce application être superbe ! ???  '
mauvais, ' autorisation requérir trop nombreux et inutile ... Serieux  ? pfff ... Pourquoi  avoir vous besoin de lire notre SMS  ? '
mauvais, ' Beug  notifications(encore  ) dernier maj  bien sauf que gros beug  : je ne voir plus mon notification ( Samsung  Galaxy  S3  mini ) . je espérer que ce beug  très gênant être vite corriger '
mauvais, ' avocat je avoir détester avocat je demander à " TWITTER  DE  RESPECTER  " NOS  VALEURS  REPUBLICAINES  ... " le état FRANÇAIS  & TWITTER  " DOIVENT  INTERDIRE  le ACCÈS  à INTERNET  " à du site de un ISLAM  RADICAL  Ou  à #DAECH  Ainsi  Qu\'  à : " le ensemble du SITES  PRÔNANT  Ou  FAISANT  le APOLOGIE  DU  TERRORISME  ... SANS  Y  OUBLIER  LES  SITES  SUR  LES  STUPÉFIANTS  ... ! ! ! '
bien, ' super pour le flemards  car si on avoir le fleme  de allumer son ordi  et de twitter  on pouvoir le faire beaucoup plus facilement '
neutre, ' bien ce qui être nul ce être que le mise avoir jour du tweets  ne se faire pas automatiquement il falloir le faire soi même . . . '
bien, ' excellent maintenant je pouvoir savoir quand ce être le plein lune et le curieu(se  ) je vous le conseil sérieux mais pour le loup garou ... . cela aide un peu ... ... ... . mieux '
bien, ' très pratique et ludique sur S4  , simple à utiliser et pour voir en @card@ coup de œil le phase et autre ( zodiaque , nouveau lune . . . ) idéal pour jardinage ou thème astro  . je apprécier le présentation aussi . @card@ étoile . bravo au concepteur . '
neutre, ' bien mais quel être son utilité ? il manquer un application à lire avec elle '
bien, ' super simpa  pub pouvoir gênant et surtout pas invasives  Merci  pour ce formidable application Encore  '
bien, ' bon appli  elle faire ce que on lui demander . on pouvoir choisir le jour et le hémisphère '
bien, ' super pratique ne être ce pour le plantation . . le marée le balade et le photos.  . et rêver un peu de ce qui tourner avoir du millier de kilometres.  . merci '
bien, ' pourquoi un t  elle appli  ? je aimer bien faire du photo avec le plein lune . mais chacun y trouver son compte . '
bien, ' superbe application beau application qui me permettre de connaître le date du plein lune . bravo ! '
bien, ' merveilleux je adorer ce application ! ce être fascinant de voir aussi bien et aussi clairement notre lune ... : ) '
bien, ' pratique et trés  simple de utilisation . à posseder  dans son applis  astro  . je aimer beaucoup . '
bien, ' O  poil ce apli  ! ! ! Claire , simple , précis . que demander le peuple '
bien, ' je aimer . mais je aimer avoir un application qui préciser quand me faire le pointe de mon cheveu pour que il pousser . en plus de mon alimentation et produit de soin . quel être le bon lune ? . merci . '
bien, ' merci , cela me permettre de suivre le comportement humain . super de pouvoir prévenir . '
bien, ' pratique joli appli  pour avoir sous le coude un calendrier lunaire interactif . on pouvoir même le mettre en fond de écran ( pratique ! ) '
bien, ' génial très bon apli  , précis . je recommander vivement . '
bien, ' excellent application ce application être vraiment très bien réaliser . sobre et esthétique à le foi|fois , je adorer tout le possibilité de visualisation et particulièrement le mode rotation . bravo au concepteur . '
bien, ' un seul reproche on ne avoir pas le position relatif de le lune par rapport à le position du téléphone '
bien, ' bravo ce être un application génial . le éclipse être bien détailler '
bien, ' excellent très bon appli  faire ce que je lui demander merci à téléchargé  '
bien, ' bonjour excellent application . utile pour le jardinage et le passage chez le coiffeur ... : - ) '
bien, ' bien Tres  bon appli  pouvoir etre  un maj  pour que son soit un fond ecran  '
bien, ' très beau application . beau et utile appli  . je apprécier de avoir le affichage par moi|mois et le petit widget  , également . si la|le on pouvoir ajouter le jour de plein et de nouveau lune à le agenda de son smartphone  , ce être le top . merci beaucoup pour ce application ! '
bien, ' monsieur bean  super pratique et toujours juste.  . à recommander à tout le monde , en plus intéressant ... '
bien, ' dommage . bon application . un regret pas le phase lune montant ou descendant . '
bien, ' tout avoir faire remarquable tout le détail être prendre en compte ... . bravo '
neutre, ' peu mieux faire . ce ne être pas expliquer très scientifiquement . '
bien, ' magnifique . fonctionner très bien avec un graphisme remarquable . '
bien, ' facile et précis merci pour de si bon application gratuit '
bien, ' avoir conseiller excellentissime , utilisation aisé et graphisme extraordinaire , bravo '
bien, ' super pour savoir quand être le plein lune super pour savoir quand être le plein lune '
bien, ' Samsung  s4  génial bien détailler , précis , rien avoir redire '
bien, ' excellent ! application très simple et très clair . '
bien, ' je vous remercier vivement pour le application magnifique '
bien, ' super app  . en faire defiler  le photo on comprendre ce que être le libration ce mouvement de balancier . tres  bien faire . bravo ( @card@ étoile ? ) '
bien, ' formidable ... merci avoir vous et bon courage . '
neutre, ' beau appli  mais trop lourd dommage on en trouver de autre , en angler certes mais à moins de 2mo  ... Celle  ci peser 28mo  ... '
bien, ' top pour savoir quand le lune être vraiment plein , montant ou descendant ... . un vrai calendrier avec tout le phase '
bien, ' super moi qui faire du observation lunaire tout le premier quar  de lune jusque avoir le plein lune je avoir trouver ce applis  être super pratique '
bien, ' wawissime  magique ce application je me demander pourquoi on se prendre le tête avec du savant de Marseille et d\'ailleurs '
bien, ' conseil très très pratique nécessaire et utile pour avoir un idée net et précis du fête religieux '
mauvais, ' décevant , vous perdre du client avant le mise à jour de aujourd\'hui il falloir relancer le application plusieurs foi|fois pour que elle se connecter enfin . maintenant il être impossible de y accéder et un message apparaître " désoler , application indisponible . essayer|essayer plus tard " . inadmissible ! ( Samsung  Note  @card@ ) '
neutre, ' toujours pas de mode paysage ... vous être vraiment à le traîne comparer à votre concurrent '
mauvais, ' mettre à jour defaillante  impossible de lancer le application après le mise à jour . '
bien, ' le site être bien mais le application fonctionner pas toujours au top . '
mauvais, ' Bug  @card@ foi|fois sur @card@ Bug  , le application se ouvrer|ouvrir @card@ foi|fois sur @card@ même en WiFi  , vite mettre à jour ... . le vente être de pire en pire . '
bien, ' merci pour ce mise à jour L application fonctionner mieux depuis ce mise à jour . merci '
mauvais, ' ne fonctionner pas je lancer et son ne vouloir pas quoi faire . '
neutre, ' version tablette avoir quand un version pour tablette digne de celui de le ipad  ? '
mauvais, ' pareil que le commentaire précédent je ne pouvoir plus y accéder . . Galaxy  S4  '
neutre, ' je trouver que le photo être trop petit . cela me empêcher de voir le détail . '
mauvais, ' long avoir charger EDIT  : malgré le MAJ  , le problème être toujours pas régler . le chargement bloquer trop souvent au démarrage ... '
mauvais, ' Bugs  image trop petit , fermeture quand je vouloir accéder à mon alertes.  . à renouveller  '
bien, ' Tjr  un beug  ! Appli  simpa  . mais je avoir toujours un beug  avoir le ouverture sur un nexus  @card@ . je suivre|être obliger de la|le ouvrir @card@ foi|fois de suite . '
neutre, ' facile de utilisation simple de utilisation . '
neutre, ' ... . . vite un mode paysage '
bien, ' marche très bien . '
mauvais, ' ne marche pas '
neutre, ' juste qu  il '
neutre, ' trop de droit demander '
neutre, ' efficace en prix mais veillot  en terme de application '
mauvais, ' bien ne se ouvrer|ouvrir plus ! ! ! '
neutre, ' bon appli  mais ! manquer un mode paysage qui être plus confortable sur tablette '
bien, ' lent et buguée  '
mauvais, ' impossible de la|le ouvrir ! ! '
mauvais, ' vente pas priver du tout nouveau autorisation demander : trouver le compte sur le périphérique c  abuser . ce n  être pas bon que le appli  qu  \' on financer par notre achat de produit nous porter préjudice à ce point . y avoir plus de vie priver chez vente priver . il devoir changer leur nom '
mauvais, ' copie avoir revoir , bugée  au niveau du login  ! autant rester sur le version précédent . avec ce version , le mail de login  enregistrer apparaître systématiquement avec certain caractère erroné ! il falloir systématiquement tout ressaisir à chaque utilisation malgré le mise à jour le problème ne être pas traiter ! '
mauvais, ' gros bugg  plante en permanence il faire le relancer plusieurs foi|fois pour que enfin cela fonctionner . de plus trop invasif  trop de droit pour ce application . aller falloir réagir '
mauvais, ' trop indiscrete  pourquoi ce appli  avoir besoin d\'autant de autorisation de accès à mon donnée ? pour me vendre du t-shirt ? ou pour me vendre avoir de autre ? trop indiscret ! '
mauvais, ' Bug  en plus de ne plus avoir de vie priver il falloir systématiquement redémarrer le application un ou deux foi|fois afin de pouvoir la|le utiliser . le appli  demander le accès au contact , photo et vidéo , appel , géo-localisation  , le compte présent sur le appareil.  . pourquoi tant de infos  priver pour acheter divers article ? ? '
mauvais, ' BUG  depuis le mise avoir jour , impossible de se connecter , beaucoup trop de autorisation non utile pour ce type de application je désinstalle  en attendre un nouveau mise avoir jour '
mauvais, ' je arriver pas à accéder au menu et je pouvoir pas acheter le produit . le application me demander toujours de revenir ultérieurement il y avoir un problème ! ! ! ! '
bien, ' bon appli  ! ! le appli  ne planter pas sur mon Note  @card@ . il falloir juste agrandir le bouton \' + \' du bandeau qui permettre de afficher le date de ouverture/fermeture  . sinon ce être cool '
mauvais, ' autorisation abusif ce être plus un application de shopping , ce être carrément un application de recueil du donnée personnel avec autant de autorisation ! ! ! falloir pas pousser quand même ... '
mauvais, ' pas pratique du tout dommage que ce application ne être pas en mode paysage . sur un tablette ce être beaucoup plus pratique ! ! ! '
neutre, ' pas accès avoir le rubrique mon commande autant ce être assez fluide le achat , mais il être impossible de accéder au autre ongle . le page mon commande rester blanc impossible donc de avoir accès avoir un suivi de notre achat et de le avancement de notre commande '
mauvais, ' marche très mal ne faire pas ce mise à jour impossible de accéder après installation ! ! '
mauvais, ' Bug  depuis le mise à jour je ne pouvoir plus me connecter l  écran rester en chargement , je n  avoir dc plus accès au site sur galaxy  s5  '
bien, ' bien du effort avoir être faire sur ce application depuis son début catastrophique ... continuer dans ce lancée ! '
bien, ' vente privé . Com  bon plan '
neutre, ' plante au démarrage bloque sans cesse sur le page de accueil au démarrage . '
mauvais, ' Help  please le appli  être top de habitude mais maintenant je avoir un problème : -\  à le sauvegarde de un photo , ca  me e  mettre " An  Error  occured  while  saving  avoir photo to your  storage . please check  your  intetnal/external  storage . " je avoir chercher quoi faire mais je ne avoir rien trouver : -\  Quelqu\'un  pouvoir me aider svp  ? '
mauvais, ' je détester J  ouvrer|ouvrir mon application et un écran zarbi  se planter là ou il falloir pas chier vraiment chier '
bien, ' je aimer beaucoup sauf le couleur devenir flou , son fait pas pareil que sur le iPhone.  . et le logo être pas complet , son être mieux de avoir exactement le même retrica  que sur Iphone  merci '
