@relation play_store_comments
@attribute class {mauvais, neutre, bien}
@attribute text String
@data
bien, ': J\' ai adore ... Commentaire : cette apli les chaine fonctionne sauf il y a un petit decalage mais je vous la conseille vraiment '
mauvais, ': Null Commentaire : je deteste g perdu 5min très precieuses dans la vie en telechrgant cette pourriture je deconseille ! ! ! '
bien, ': Super Commentaire : Depuis mon tel je peu regatder la télé même si le chargement de connexion au serveur est un peu long '
neutre, ': Chaine non fonctionel Commentaire : Cet applications TV est parfaites , bon son et bonne images mais si je l\' ai téléchargé c\' est pour avoir les chaines que je n\' est pas ( ab1 ... ) et celle ci ne marche pas '
bien, ': J\' aime bien 7 application Commentaire : Certaine chaînes marche pas mais pour le reste c vraiment pas mal '
bien, ': JUSTE GÉNIAL ! Commentaire : Et oui , juste géniale cette application ! Un grand bravo et un grand merci pour cette super app ( pour moi la meilleure dans la catégorie ) . Pour ceux qui sont sceptiques , pas de crainte , sa fonctionne bel et bien en fonction des chaines que vous avez déjà sur votre télé ! Un voyage dans un lieu sans TV ? OK , sortez vos tablettes ! ! ! ! ! ! '
mauvais, ': Totalement déconseiller a ne pas telecharger Commentaire : qu\' elle idée est venu dans la tête des développeurs pour mette des pubs en plein streaming S\' il y a eu possibilité de donner -5 étoiles je l\' aurais fais '
bien, ': Très bon travail Commentaire : Je suis ravi de l\' évolution de cette application . Merci énormément et chapeau aux concepteurs '
neutre, ': Sa p alé Commentaire : Cool cool '
bien, ': cool Commentaire : cool cool tmaar '
bien, ': Cool Commentaire : Cool cool '
bien, ': Ok Commentaire : Cool et cool '
bien, ': Cool Commentaire : Cool '
bien, ': Cool Commentaire : Cool '
bien, ': Commentaire : Cool cool j\' adore '
bien, ': Cool Commentaire : Cool '
bien, ': Cool Commentaire : Cool '
bien, ': Commentaire : cool cool '
neutre, ': Cool Commentaire : Cool '
neutre, ': cool Commentaire : cool cool '
bien, ': Commentaire : cool de cool '
bien, ': Commentaire : Cool '
bien, ': Super aplli Commentaire : Super aplli car on peut textoter avec des gens de nimporte kelle pays et je peu textoter avec mes copines de Chine , Belgique , Amérique , Inde , et Russie c est vraiment super coll '
bien, ': Hamid le Molo Commentaire : cool cool '
bien, ': Cool Commentaire : Cool '
bien, ': je vsla conseil Commentaire : c chian jo rai kiffer lavoir passke pendan1 , tps JA V DE LA MEMOIRE ms la nn ms el et simpatoche lapli '
bien, ': Commentaire : Cool coool '
bien, ': Cool Commentaire : Coool '
bien, ': Commentaire : Cool cool '
bien, ': Coool Commentaire : Coooooooooooooooooooooooooooooooooooooooooooooooooooooool '
bien, ': Top Commentaire : Cool cool cool '
neutre, ': Commentaire : Cool cool ! '
bien, ': Top Commentaire : Cool cool '
bien, ': Trop cool Commentaire : Tout les gens qui dise qu on peut l ouvrir ou elle se trouve pas dans mes aplication . C\' est normal ! ! Si vous reflechisez il faut allez sur whatsapp messenger et la vous allez sur fond d ecran et ensuute fond d ecran whatsapp et ensuite vous aurez les fond d ecran proposer pas cette application ! ! ! ! ! Si non je vous la conseille fond d ecran super ! ! ! '
bien, ': Wesh c cool Commentaire : Cool '
neutre, ': Bof Commentaire : Heureusement que nous pouvons mettre nos propres photos car l application en propose que très peu et elles sont bof '
bien, ': Cool Commentaire : ; ) cool '
bien, ': Supeeeer ! Commentaire : J aime bcp chouette fond d ecran mais pas asser je trouve : -\ c est coool quand meme '
neutre, ': Sympa mais ... Commentaire : Je pense que la fonctionnalité pourrait être incluse , il suffirait alors de télécharger les fonds d\' écran souhaités . '
bien, ': Commentaire : C cool très bien je vous conseillerais de l\' utilisé cette application c vraiment intéressant vous aller adoré je causé avec mes copine et ma familles partout dans le monde . '
bien, ': Super Commentaire : Tres belles images . Et pour ceux à qui ça ne plait pas , l\' application vous permet de mettre vos photos perso ... '
bien, ': Commentaire : Cool cool '
neutre, ': Constat Commentaire : Un peu pas mal mais facile d\' accéder alors fait ton choix . '
bien, ': Cool Commentaire : Cool cool cool cool '
bien, ': Commentaire : Cool cool cool cool cool cool '
bien, ': Cool Commentaire : Cool cool '
bien, ': Cool Commentaire : Cool \' '
bien, ': COOLAX Commentaire : Cool , cool , cool , cool , roucoule , roucarnage , cool . '
bien, ': Good Commentaire : Sauf aujourd\'hui erreur server '
mauvais, ': Abus d\' autorisations Commentaire : Je désinstalle toutes les applications qui demandent des autorisations injustifiées . '
mauvais, ': Joli Commentaire : Bonjour '
bien, ': Huawei g700 Commentaire : Bien '
bien, ': Thermetre Commentaire : J\' ai adoré '
mauvais, ': Commentaire : C null '
mauvais, ': Commentaire : Merde totale / honte ! ! ! ! ! '
bien, ': Commentaire : J\' ai retelecharger l\' apli trop top simplicité et jolie puis vraiment TRÈS PRÉCIS ! Je Laisse 5 étoiles . A se jour ma position touts options activer sa m\' indique taneron et je suis sur cannes la bocca , correction MVP merci . S3 mini . '
bien, ': Commentaire : Bjr,. . Je pense que ça le fait , c la bonne température. . Mais pourquoi pas celle intérieure ! ? '
mauvais, ': QaLocalise sans succès Commentaire : Nul Localise pendant trois quart d\' heure . Je donne deux étoile pour les déco . '
bien, ': Fiable Commentaire : Marche bien partout où je vais ... vérification avec vrai thermomètre dehors '
bien, ': kilo Commentaire : bonne application je l’ai acheter pas cher ( 1.97 euros)marche très bien température juste , je vous la recommande ! évité de dire n\' importe quoi sur la température je donne cinq étoiles c\' est mérité '
bien, ': Super Commentaire : Fonctionne très bien . Merci aux développeurs . Très utile . Si on avait la pression atmosphérique , là ce serait parfait ? ! '
mauvais, ': Toujour la même température ! ! ! ! Commentaire : Ou que j\' aille ca m\' affiche toujour " 13 , 6 " Même en Turquie il fesait + de 40º et même dans l\' hôtel toujour " 13.6 " ! ! '
bien, ': Très précis , parfait Commentaire : Un jour peut être température intérieure . ... '
mauvais, ': D\' aucune utilité Commentaire : Application inutile pour enfants , donne des températures complètement absurdes . '
mauvais, ': Samsung galaxy y young Commentaire : L aplis de marche pas je l allume mon ecrant et tout noir '
mauvais, ': Pas de beug Commentaire : Mais indiqué de mauvaise température ex il y a 25\'c et il m indique 15\'c l écart et grand ... erreur restante car l année dernière sa marché très bien '
mauvais, ': Samsung galaxy ace Commentaire : Nul . beug '
bien, ': Sony Xperia e android 4.1.1 Commentaire : Cest iper bien ça me sert '
bien, ': Tres bien Commentaire : Ce esr bien mais beug parfois '
bien, ': Très bien Commentaire : Dommage qu\' il n\' indique pas la température intérieure ... sinon bonne appli merci '
mauvais, ': Commentaire : Une vrai daube '
bien, ': Très bien Commentaire : Assez exact . Simplicité et efficacité pour l appli en elle même . Design sympa . '
mauvais, ': La température extérieur est selon d Commentaire : Lui de 79 ! Completment nul ! '
mauvais, ': ne marche pa Commentaire : vraimen decu domage '
bien, ': Galaxy nexus 4.1.2 Commentaire : Simple , précis , " amusant " et surtout d\' une réelle précision . '
mauvais, ': Nul ca ne fonctionne pas Commentaire : Samsung s 3 n\' arrive pas a localisé ma position '
bien, ': Termomète Commentaire : Très bonne application donne la température extérieure avec précision '
bien, ': OK Commentaire : Bien ! ! ! Pratique et assez juste . '
bien, ': Parfait Commentaire : Donne une température correcte . comparais avec un thermomètre a l\' extérieure la température étais la bonne , l\' application et donc très fiable et utile . '
mauvais, ': Nul Commentaire : Nul et bourré de pub . '
bien, ': Temperature Commentaire : Ttes bien . J utilise souvent '
mauvais, ': Jolie la grenouille Commentaire : Mais pas fiable , Marseille 35ºC à l\' ombre avec un vrai thermomètre , pour l\' application 30º ... . pas la peine d\' afficher au 1/10 ème ! Jolie mais un peu à la rue , la grenouille . '
mauvais, ': Nul Commentaire : Les températures sont archi fausse '
mauvais, ': Probleme Commentaire : Presision au dixieme de degre pres ses pas a 1km pres plutot sans wifi et avec wifi il trouve pas de conection . Je le desinstal '
mauvais, ': Je désinstalle , Commentaire : Beaucoup trop de pub inutile et pas vraiment fiable '
neutre, ': Bien pour l\' extérieur Commentaire : Il manque juste la température intérieure mesurée par le smartphone '
bien, ': Cool Commentaire : Au top '
bien, ': Commentaire : Tres utile et tres Belle applicatilon . '
neutre, ': C\' était mieux Avant ... Commentaire : Pas évident de gérer l\' appartenance aux groupes de nos images . Les anciennes versions étaient moins jolies mais plus pratiques . '
mauvais, ': La mise à jour de trop Commentaire : Suite à la dernière mise à jour , Flickr app ne se lance plus ! Cela devient vexant , car malgré plusieurs installations/désintallations , redémarrage , nettoyage , rien n\' y fait ! '
bien, ': C\' est pas mal Commentaire : Jolie application , est dans très peu que je l\' utilise , je découvre . A suivre ... '
neutre, ': Commentaire : Bien pour consultation . Trop basique sur les fonctions classement et modification des photos . '
bien, ': Très bien Commentaire : Un bon outil pour mettre en ligne mes photos pour ma page FACEBOOK et mes albums pour mon blog '
bien, ': Magnifique Commentaire : Que ce soit sur PC ou sur tablette , le rendu est magnifique mais est -ce dû à l\' application ? ? '
bien, ': Mieux Commentaire : Merci d\' avoir écouté vous utilisateurs . Vous avez repris pratiquement toutes les fonctionnalités de la version précédente . Cela devient de nouveau un plaisir de se servir de cette application . Mais je reste sur ma faim en constatant qu\' il est impossible de faire fonctionner cette appli en français sur mon Galaxy S4 , alors qu\' elle tourne impeccable sur mon Nexus 4 ! ! ! '
bien, ': Musée virtuel de la photo Commentaire : Merci au pro et amateurs de photographie les modèles nature architecture qui nous font rêver ou donnent envie de faire de la photo aussi et partager rendre immortel '
bien, ': J adore Commentaire : Parfait pour partager ses photos . Je préfère cependant l\' affichage PC de la galerie . '
bien, ': Génial Commentaire : Application idéale pour visionner/montrer ses albums à tout moment . '
bien, ': Trop bien ! Commentaire : J\' aime beaucoup cette application de partage d\' image ... voir à ce niveau pour certains membres on peut même parlé d\' œuvre d\' art c très sympa et simple à utiliser . '
neutre, ': Peut mieux faire Commentaire : Incomplète et sur ma tablette ne marche quasiment pas . L appli crash tout le temp . '
neutre, ': Très bien Commentaire : Manque encore pas mal de choses surtout pour les comptes pro . Malgré tout nouvelle interface assez jolie . Manque un mode diaporama '
bien, ': Avis Commentaire : Appli au top , il manque juste une option de partage vers instagrame pour être parfaite . '
bien, ': Commentaire : A aprt un upload de photo automatique mis par defaut . Applis tres bien fait '
neutre, ': Pas mal Commentaire : l\' interface est sympa . Pratique a prendre en main . Pourtant il manque quelques petits trucs par rapport au site . '
bien, ': Fabuleux ! Commentaire : L\' application est bonne mais le service ( 1000 gigas gratuit ) est fabuleux ! '
mauvais, ': Why should I have a Yahoo account ? Commentaire : First app proposes to log through FACEBOOK , then request a Yahoo account anyway . That is annoying and counterproductive : -( '
bien, ': Parfait ! Commentaire : Mémoire , esthétique et qualité d\' image parfait . '
bien, ': Super Commentaire : J\' utilise beaucoup cette appli pour suivre l\' actualité photographique de mes amis '
bien, ': Superbe ! Commentaire : Une application pour stocker et partager ses photos sans perdre de qualité ! ! ! Parfait pour la photo ! '
bien, ': Très pratique sur HTC One Commentaire : Évite d\' utiliser la page Web et facilite le post de photos '
bien, ': Super appli Commentaire : Cette application est excellente pour suivre les activités de ses contacts , groupes etc . '
bien, ': Excellent Commentaire : Excellent design façon iOS ce pendant il est dommage qu\' on ne puisse pas envoyer de FlickrMail depuis l\' appli ! '
neutre, ': Pas du tout plaisant Commentaire : Il y a du mieux ... '
bien, ': Excellent Commentaire : Super appli qui prend l\' essentiel de la version ordi '
bien, '
bien, ': Commentaire : Très bonne application , par contre faire attention , au départ toutes mes photos étaient syncronisrer , option a décocher . '
bien, ': Parfait Commentaire : Tout fonctionne comme il se doit . L\' appli est plutôt sympa , idéale pour partager son travail , et y trouver l\' inspirations '
bien, ': Sans problème Commentaire : Cette application fonctionne parfaitement , même en recherche libre . '
bien, ': Excellente application Commentaire : Parfait , ne manque plus que le support de la Chromecast ... '
bien, ': Pratique Commentaire : Facile d\' utilisation avec un galaxy S4 advance et tablette 2 10 , 1 " '
bien, ': Commentaire : Très bonne application qui permet de voir des photos dans ma catégorie ( macro photos ) . '
bien, ': Très bien Commentaire : Un stockage impressionnant , une qualité d\' image préserver , malgré cela une petite chose me gêne je n\' ai pas moyen de partager sur Facebook bien que les comptes avec Yahoo soit lier . Problème signalé en attente de réponse '
bien, ': Xperia Z2 Commentaire : Le top appli , merci aux dev . '
bien, ': Cool Commentaire : Cool '
neutre, ': Encore beaucoup à faire Commentaire : Si l\' application est indispensable sur supports mobiles , bien trop de fonctionnalités sont manquantes . On aimerais pouvoir gérer l\' ordre de tri par exemple ou encore la gestion multiple de sécurité ... '
bien, ': Super Commentaire : Je suis une addict de flickr . J\' adore . Il faudrait cependant ajouter quelques fonctionnalités à la version Android qui sont déjà actives sur la version PC comme pouvoir répondre en nommant la personne dans le com , et pouvoir corriger son com si il y a lieu d\' être . '
bien, ': Plutôt opérationel Commentaire : Très utile pour visualiser des photos même sur smartphone . Par contre , pour importer il vaut mieux utiliser un PC ( sauf si les photos sont prises à partir du téléphone ) '
bien, ': Beaucoup de stockage photo Commentaire : Très bonne appli qui permet de sauvegarder beaucoup de photos . Mais il manque la sauvegarde automatique des vidéos aussi . Avec cette fonctionnalité en plus elle aurait 5 étoiles . '
mauvais, ': Que faites vous , ? ? ? Commentaire : Malgres la maj Appli qui fonctionne toujours mal . ... Les villes enregistrées ne donnent plus la météo . . . et l onglet température en haut sur le portable ne correspond pas à l image de la même ville . ... à revoir c est de pire en pire ... je vais desinstaller '
mauvais, ': Devenu de la merde Commentaire : Plus rien nr fonctionne ... une belle daube depuis les dernières mises à jour . '
mauvais, ': Dommage Commentaire : J\' aimais bien au début , mais depuis quelques temps les villes ne s\' affichent plus à part celle par défaut et le comble est que les prévisions ne commencent qu\' à J+4 . Impossible de savoir quel temps il fera demain ou le surlendemain . Donc ... Je désinstalle . ( Sans parler des pubs : -\ ) '
mauvais, ': Déception Commentaire : Malgré les mises à jour , toujours pas d\' affichage des images sur le widget météo ( andoid kitkat ) . A quoi ça sert ces corrections de bug inefficaces ? Pas de mise à jour heure d\' hiver '
mauvais, ': Commentaire : Je suus obligé a chaque fois de remettre lema notification , car elle ne s \' enclenche pas automatiquement . Et souvent la météo ne s \' affiche pas ... . Pourtant avant ça fonctionnait plutôt bien ! ! ! '
mauvais, ': Tout en double ... Commentaire : Météo à 10 jours c\' est bien mais quand on a deux fois chaque jours de la semaine ça fait une météo sur seulement 5 jours , et ce bug dure ... . '
mauvais, ': Bonne application Commentaire : Cette application rencontre trop de bugs puis quelques mois . Du coup je la desinstalle '
mauvais, ': Beau ... Mais là je craque ! Commentaire : Obligations fréquentes sur mon Note 2 de rentrer dans l\' application pour une mise à jour de la météo . Sinon , plutôt sympa , même si parfois , les photos sont assez surprenantes ( montagnes pour la campagne ... ) . Et récurrence des villes de Marseille et Paris , alors que je n\' en veux pas ! Ces derniers temps , 5 jours sans météo , sur mes 3 choix de ville : je desinstalle , ça devient lourd ! '
mauvais, ': Devenu n\' importe quoi Commentaire : Je desinstalle cette appli qui fut parfaite . . . Les villes ne changent plus . Pub , ... . '
bien, ': PHOTOS HORS SUJET Commentaire : Pourrait être encore mieux si les photos d\' arrière plan correspondaient VRAIMENT à une photo prise dans la ville '
mauvais, ': De pire en pire Commentaire : Depuis les dernières màj , plus de météo pour les villes enregistrées , et apparition des pubs . Après 2 ans de bons de loyaux services , je passe sur une autre appli ! '
bien, ': Météo indisponible ? Commentaire : J\' adore cette application qui reste un modèle du genre , mais depuis quelques semaines , j\' ai une ville dont la météo n\' est plus dispo , ce qui est étrange c\' est que sur d\' autres devices , cette même ville ne pose aucun soucis ? ! ? Pour autant , elle mérite ce 4 '
bien, ': Simple Commentaire : Ajout de villes OK . Par contre je ne sais pas ce qui fait que la météo est disponible ou pas . Parfois affiché parfois pas et je ne sais pas pourquoi . '
mauvais, ': Apparition de pub Commentaire : Suite à la mise à jour on a de la pub qui apparaît en plein milieu . Et le cadre pub est énorme en taille ! '
bien, ': Bien Commentaire : Mais que de probleme depuis la toute dernière mise à jour ajoutant les notifications ! '
bien, ': Très plaisant Commentaire : Ce que j\' adore c\' est qu\' il s\' adapte instantanément à votre lieu de résidence et que les photos de fond d\' écran son magnifiques , et la prévision heure par heure est précieuse , de même que celle à dix jours . La fiabilité est tout à fait correcte , ce qui rend cette application à mes yeux indispensable dans mon travail . '
mauvais, ': Pas terrible ? Commentaire : Depuis la mise à jour j\' ai n\' importe quoi comme météo , toujours pas de photo , pas fiable du tous ! ! ! '
bien, ': Commentaire : Malgré les interruptions par intermittence la application reste très utile . merci pour toute l\' équipe . '
neutre, ': Dommage ! ! Commentaire : La recherche de lieux fonctionne désormais , ce qui n\' était pas le cas cet été ! Il reste impossible de trier les lieux à sa convenance : l\' ordre d\' affichage est fixe ! ! '
mauvais, ': Bugs récurrents Commentaire : Je mets a jour mon évaluation je suis passé a android 4.4 mais tjs les mêmes bugs de l appli malgré les Maj ... . Les jours de previsions s affichent en double ( lundi , lundi , mardi , mardi ... . ) . Samsung GNote2 . '
mauvais, ': Commentaire : Comme beaucoup , bug presque systématique des jours en double et don météo inutilisable ... Dommage . '
mauvais, ': Avant c\' était bien ... Commentaire : Au début , cette appli fonctionnait très bien , le tout avec une interface impossible à retrouver sur des applis concurrentes ! Puis au fil des mises à jours , sa stabilité s\' est fortement dégradée , jusqu\' à ce que maintenant je ne puisse plus du tout avoir accès à la météo . Après presque un an de bons et loyaux services , je désinstalle au profit de The Weather Channel qui fonctionne très bien . Deux étoiles pour cette application devenue inutilisable mais qui était de très haute qualité auparavant . '
mauvais, ': C\' est devenu une belle merde Commentaire : Et dire que c\' était la meilleure appli météo ! En quelques mois c\' est devenu une merde sans nom , avec de la pub en plus , c\' est vrai que Yahoo est bien pauvre comparer à Google ... '
neutre, ': Trop de " Désolé ... " depuis un certain temps Commentaire : Affiche parfois " Désolé ... " sans raison . Forcé d\' utiliser une autre application pour avoir les prévisions météo . Aujourd\'hui le tableau 10 jours passe de Mardi à Jeudi sans indiquer Mercredi ( skip Wednesday between Tuesday and Thursday on 10 days option ) ! ! Note : pouvoir ordonnancer les villes aurait été une option intéressante . : { ( '
neutre, ': Aziz Commentaire : Application pratique , mais lenteur des mises a jours . Previsions non disponibles vers minuit ! ! ! ! ! ! ! '
mauvais, ': Pub envahissante Commentaire : Grave retour en arrière avec ces pubs en plein milieu de l\' application très bien d\' avant '
mauvais, ': Commentaire : On veut une ville comme Ushuaia . Elle marche la 1ere fois puis c mort . Pareil pour toutes les autres villes '
neutre, ': Fiabilité à revoir Commentaire : Bonne appli en général , niveau localisation c\' est un peut n\' imp quand on me dit que j\' habite à Jinan ( sa doit être en Chine ) . . ou alors à 36 kilomètre de cher moi ou des fois à 5/6 kilomètre sa dur depuis un moment ... . '
mauvais, ': Ne fonctionne plus correctement Commentaire : Dommage , c\' était une bonne application , mais depuis plusieurs semaines ne donne plus la météo sur les villes enregistrées , je desinstalle ... '
neutre, ': Pub ( solution trouvée pour météo non dispo ) Commentaire : Pub gâchant un peu l\' esthétique de l\' application . Le problème de météo non disponible est réglé en supprimant les villes et en les ajoutant de nouveau . '
mauvais, ': Commentaire : Moi non plus je ne peux plus voir la météo des villes que j\' ai installé très décevant avant ça fonctionnait super bien maintenant c\' est dommage j\' espère pouvoir à nouveau l\' utiliser comme avant , aujourd\'hui nous avons un ciel bleu magnifique , indication est : très couvert avec ça on est bien informé '
bien, ': Commentaire : Je trouve cette application génial elle me donne réellement le temps qu\' il fait sur 10 jours et sur tous les villages et villes que je demande '
mauvais, ': Publicités Commentaire : C\' était parfait avant la dernière mise à jour , sérieux c\' est impossible d\' avoir une bête météo sans pub maintenant ? ? ? '
mauvais, ': Presque bien Commentaire : Mise à jour mais toujours ce problème de jour et d heure en double qui apparaît beaucoup trop souvent . Vous faites quoi chez Yahoo à part vous tourner les pousses et toucher le fric de la pub ? '
bien, ': Yahoo météo Commentaire : Génial ci il pourrait y avoir des animations du style quand il pleut voir la pluie tomber sur l\' écran ce serait un plus '
mauvais, ': Commentaire : J\' ai un temps aimé cette application . Hélas elle n\' est plus fiable . Pub indésirable . Pourquoi nous demander chaque jour si nous souhaitons les températures de la journée . Photos inappropriées '
neutre, ': Déçue Commentaire : La ville d\' origine fonctionne à peu près bien , mais les données d\' autres villes ne sont ( plus ) jamais accessibles . '
mauvais, ': Bug et pub Commentaire : La plupart des villes enregistrées ne donnent plus la météo , sans compter cette grosse pub bien moche pour une volvo dans je me moque éperdument ... '
bien, ': Dommage Commentaire : Les bugs semblent résolus . Merci ! '
mauvais, ': Météo bien fantaisiste Commentaire : Les villes enregistrées ne se mettent plus à jour ! 26 degrés annonçait today sur la côte basque et il fait 12 degrés ! ! ! A revoir . . '
neutre, ': Commentaire : Trop de bug sur tout le portable meme quang je ne suis plus sur l apli '
bien, ': Commentaire : Bonne appli '
bien, ': Commentaire : Bonne application '
bien, ': Google nexus 4 Commentaire : J\' adore ! ! ! ! ! ! ! ! ! '
bien, ': Commentaire : Pas mal '
bien, ': Selon moi ... Commentaire : Je mets 5 étoiles car moi je n\' ai pas besoin de beaucoup de chose parce que mes montages ne sont pas aussi chargé que ça mais j\' avoue qu\' il faudrait peut-être rajouter quelque autocollants mais sinon c\' est super ( pour moi??? ) malgré quelques pub . '
neutre, ': Bof Commentaire : J\' ai téléchargée cette application pour faire un montage vite fait bien fait mais le problème c que c mole y a pas assez de trucs a faire '
bien, ': Bien Commentaire : Je ne mets pas 5 etoiles car la pub est un facteur rédhibitoire '
mauvais, ': Commentaire : S\' etais pas bien je déteste a chaque fois je vais dessus sa me soule '
mauvais, ': NUL Commentaire : Impossible d\' ajouter les photos ca me saoul '
bien, ': Commentaire : Trop bien je peut mettre mes cinq amour sur une même photos et les avoir toujours avec moi '
bien, ': Parfaite Commentaire : Application vrai géniale ??? '
bien, ': COOOOOLL *-* Commentaire : C\' est trop bien aucun bug aucune PuB . '
bien, ': Wow *-* Commentaire : J\' avais une ancienne appli de montage que je trouvais bof bof mais a coté de celle la ... OMG ! ! ! '
neutre, ': Je meterai 5 etoiles si il y aurais plus de choses Commentaire : Il faut plus d autocolans , plus de façons d ecrire , ... '
bien, ': Supers Commentaire : C\' est supers bien mais je mets que 4 étoiles car il pourrait y avoir plus de chose mais bon je vous conseil l\' appli pour les petits montage sympa ? '
mauvais, ': Commentaire : Bien mais je ne peut pas la enregistrer donc c\' est nul '
bien, ': C\' est trop chuette Commentaire : Tu peux faire tout ce que tu veux , c\' est parfait , c\' est ce que je cherchais merciiii boucup '
neutre, ': Domage Commentaire : On peut pas tourner les photo mais sinon c bien '
mauvais, ': Commentaire : Des que je veux mettre ma 2 ème photo ça revient au début ... . et ça plante '
bien, ': Genial Commentaire : Super appli ! Il y a tout ce qu\' il faut ! '
bien, ': Photo collage éditeur Commentaire : excellent résultat ! ! ! Facile a utiliser '
bien, ': Commentaire : Cool : ) '
bien, ': Trop bien Commentaire : Cette appli est génial mais certaine fois ( rarement)elle bug '
neutre, ': Bien Commentaire : C\' est bien mais j\' ai du mal a trouver les photos ! '
bien, ': Simpas Commentaire : Super appli , je conseille ! '
bien, ': Commentaire : Cette application est super ! Je vous la conseille : ) '
mauvais, ': Nuuuuuuuuuuuuuuuuuuull?lllllll Commentaire : Je peux maitre . Le . Cadre . Et . Texte . Et . Stickers mes . Pas de . Photo '
bien, ': Trop chouette Commentaire : J\' adore avec cette appli '
neutre, ': Pas trop mal Commentaire : Simple a utiliser . '
bien, ': Commentaire : Cool '
bien, ': Super Commentaire : C\' est trop bien continuer comme sa ! ! ! ! '
bien, ': Commentaire : Très bien et simple hors connexions moi j\' aime '
bien, ': Commentaire : Tres bonne application mais kelke bug des fois '
bien, ': &lt ; 3 Commentaire : Vraiment cool &lt ; 3 '
bien, ': Papa one Commentaire : Swagg vrairrrrr '
bien, ': Commentaire : Appli superbe sauf trop de pub et de bug '
bien, ': In box Commentaire : Je dirais plutôt coool '
neutre, ': Bien fait Commentaire : Amusant '
bien, ': C cool Commentaire : J\' adore a télécharger et vite '
bien, ': Application parfaite Commentaire : C\' est vraiment bien quand on veut personnalisé son déverrouillage plutôt que celui d\' origine peu personnalisable ? '
bien, ': C trop geniale Commentaire : Aucun beug pour ma part c super et toute mes amies me demande l apllis '
bien, ': Super Commentaire : Super tres bonne appli que je conseil a tout le monde pour un apli gratuit beaucoup de choix franchement genial '
bien, ': Juste ... exellent Commentaire : Vraiment très bonne aplli que je recommande . '
bien, ': Énorme Commentaire : Il y en à pour tout les goût c\' est top ? ! ! '
bien, ': Parfaite ! ! Commentaire : Cette applie est une perfection ! ! Je recommande vivement ! ! ?? '
bien, ': Super Commentaire : Télécharger ! ! ! Vous aller pas être dessus ? '
bien, ': Super Commentaire : Vraiment très bien fait . '
bien, ': Super Commentaire : Appli très bien '
bien, ': Ces parfait Commentaire : J\' adore '
bien, ': Commentaire : Super application ! Je conseille ! '
bien, ': PARFAIT Commentaire : Je conseille a tout le monde '
bien, ': Trop bien Commentaire : 100/100 '
bien, ': Super Commentaire : A telecharger '
bien, ': Bwl Commentaire : J\' aime beaucoup '
bien, ': : ) Commentaire : Top '
bien, ': Commentaire : Parfaite '
bien, ': Commentaire : good '
bien, ': Commentaire : J\' adore '
bien, ': Merveilleux Commentaire : Super appli il y a juste un inconvenient c\' est que notre mot de passe ne peux pas depasser quatres chiffres mais sinon parfait ! '
bien, ': Commentaire : Trop cool '
bien, ': Commentaire : Sup '
neutre, ': Super Commentaire : Super applie pas de beug pour l\' instan je suis satisfaite '
bien, ': Aide ! ! Commentaire : Je sais pas comment faire pour faire en sorte que quand on reçois une notification , qu\' elle soit marqué dans le fond de verrouillage , Merci a ce qui me diront comment faire ; ) '
bien, ': Commentaire : J adore cet app mrc bqp '
bien, ': Supraaaaaaa Commentaire : Superbe appli , moi qui n\' a pas la chance d\' avoir 2 fonds d\' écran , cette appli me le permet sans problème . La 5ème étoiles qui illuminera Play Store , sera le jour où la modification de la police de la date sera possible ... . . Sinon superrrrrrr ! ! ! ! ! '
bien, ': Très bon locker Commentaire : Une 5eme étoile si on a la possibilité de modifier l\' affichage de la date ? '
bien, ': Sur wiko cink slim Commentaire : Nickel aucun bug personalitation libre +5 '
bien, ': Génial Commentaire : Je conseille a 100 % cette application '
bien, ': SUPER Commentaire : Elle est parfaite , libre de personnalisation ! ! J\' adore ! '
bien, ': ? love it Commentaire : Good job '
bien, ': Commentaire : Nikel trop kiffan '
bien, ': Parfait ? Commentaire : Pleins de choix de déverrouillage , super ! ? '
bien, ': Commentaire : Super app '
bien, ': Commentaire : Use beaucoup de batterie selon moi mais super application '
bien, ': Commentaire : ? '
bien, ': Application ? ! ! ? Commentaire : Très bonne application , aucun beug ! Franchement je la conseille ! En plus de ça elle est gratuite ! ?? '
bien, ': Merveilleux Commentaire : Cette application est fiable c\' est la révélation 2014 je donne un 99/100 rien est parfait lol '
bien, ': Commentaire : J\' aime beaucoup pas de beug \' , il y a plusieurs choix . Parfait . '
bien, ': Commentaire : Super locker . Beaucoup de mise a jour , voir trop ... Sinon écran perso et icones verrouillage rigolotes . Merci '
neutre, ': Appli Commentaire : Si le tri par taille fonctionne ça me va ! '
mauvais, ': Commentaire : Sav inexistant , commande annulée sans explication . Bref je ne commanderai plus jamais sur zalando. . '
neutre, ': Gros écarts par rapport au site Commentaire : Un des plus de Zalando c\' est la possibilité de filtrage des articles . Sur l\' application mobile c\' est assez limité . Dommage '
bien, ': Bien mais Commentaire : Il manque un accès à l\' aide pour les différentes tailles . '
mauvais, ': Nul Commentaire : Des fringues de merde vendues un fric fou ! '
bien, ': Impeccable Commentaire : Facile à utiliser , interface claire et efficace , commandes passées sans problèmes , colis reçus en temps et en heure ! Jolies promos et produits de qualité , parfait ! '
bien, ': I love it ! Commentaire : Top ! '
bien, ': Samsung Galaxy Note 3 Commentaire : Super app ; ) '
bien, ': Zalendo Commentaire : Très beaux articles . '
bien, ': Nickel Commentaire : Application simple , intuitive et ergonomique . Je recommande ? '
