@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ': : ne marcher pas , \' avoir appeler plusieurs foi|fois , \' avoir bien être prendre en charge et il avoir résoudre le problème ; maintenant tout marche sauf le télécommande mais il continuer à travailler sur le problème ; et aller me tenir au courant pour que tout fonctionner ! pour moi , le service client être très bien ! ! ! comme je lui avoir dire , ce \' étai très pratique ( au temps où cela \' appeler " guider " ) et il falloir dire que par rapport à le concurrence , il être le premier à lancer ce '
mauvais, ': ne marcher plus ( @card@ ) : depuis le mise à jour vers @card@ , appeler , sur mon @card@ , le application ne vouloir plus démarrer . cela me marquer \' \' le application se être arrêter \' \' . à revoir ... . . '
mauvais, ': vraiment bas de gamme par rapport à son . commentaire : en comparer celui de très fluide même en . et pour orange le être même disponible sur le store connecter ! tout ce que ne avoir pas ! '
mauvais, ': bande de nul : lamentable le ne reconnaître même pas son client " vous ne être pas client " alors que je avoir tout mon forfait chez y comprendre le donc impossible de enregistrer le identifier et le mot de passe fonctionner sur le site ... . . vous être nul ! ! après mise à jour de le et le annonce pompeur|pompeux de sport enfin disponible cela ne fonctionner toujours pas je ne suivre|être toujours pas client ! ! vous persister dans le médiocrité ! '
mauvais, ': incessant depuis : outre le récurer à chaque utilisation , le par glissement être impossible car se arrêter ... à corriger urgemment ! ! '
mauvais, ': pouvoir mieux faire : de bon idée mais manquer le réglage du volume du son et de le luminosité par glissé du doigt du haut vers le bas de chaque côté de le écran comme le faire grand nombre de autre application . impossible de programmer du enregistrement sur le depuis le alors que tout fonctionner , , boîtier TV ) . '
bien, ': : enfin un truc pour que mon sœur regarder mon tel pendant que je jouer avoir sur mon ( pour le double pub ) . ; '
mauvais, ': trop de ... : ne fonctionner pas avec @card@ ... forcer clore au démarrage . sous , impossible de accéder à le et programmer un enregistrement : mon ne être jamais reconnaître , alors que je arriver bien à regarder le télé que cela être en ou . application à peaufiner ... '
bien, ': ce être un : sincèrement super ! aucun rien . '
neutre, ': vidéo sur télé : [ ] le fonctionner très bien , mais lorsque on essayer de lire un vidéo ou sur le télé il y avoir le image mais pas le son . il falloir régler ce problème qui venir soit de le soit de le . '
mauvais, ': commentaire : le bloc être pas avoir le hauteur de son prétention le image être souvent pas net de plus le programme se couper au bout de falloir ( pub mensonger ) . . '
bien, ': ne fonctionner plus avec L commentaire : bonjour , TV ne fonctionner pas avec ! ! ! ! '
mauvais, ': pas mal , mais ... . commentaire : et un étoile en moins , le problème du mot de passe ne être toujours pas résoudre , et je voir que je suivre|être pas le seul ... '
mauvais, ': commentaire : on me demander mon identifier et mot de passe alors que si je devoir regarder le télé sur le portable ce être que je ne suivre|être pas chez moi ! nouveau débilité '
bien, ': installation de : bonjour , je ne avoir pas avoir de problème pour installer . merci , ce être mon premier utilisation , je espérer avoir tout le information me concerner , cordialement , '
bien, ': très bon application : un excellent application qui offrir de nombreux service très pratique . bravo le . '
bien, ': impressionnant : application agréable manquer encore quelque fonctionnalité mais ce être un très bon début . félicitation pour le travail réaliser . depuis dernier mise à jour pour le professionnel de santé le ne fonctionner pas je suivre|être dans le @card@ ( ) et le application indiquer du professionnel du @card@ ( ) '
mauvais, ': : remboursement inaccessible , attestation en mal encoder , ce application me sembler inutile en le état . '
bien, ': : son être bien que tout le administration si mettre avec du application à peu près correct '
bien, ': commentaire : top vif le simplification du service public . de plus en plus de utile . bien ce mise à jour . '
bien, ': compter verrouiller : le application fonctionner elle ? aucun idée , car un foi|fois votre compte verrouiller ( même après demande de nouveau mot de passe ) , je vous souhaiter bon courage pour y accéder de nouveau ... nous sommer|être du millier dans ce cas ( faire un recherche ... ) . mettre à jour du message : le équipe , très réactif , avoir pouvoir débloquer le situation et je pouvoir désormais profiter de un application tout à fait utile et simple de utilisation . bravo et merci ! '
bien, ': pratiquer : utile je recommander pour tout savoir en '
bien, ': excellent application . commentaire : application synchroniser avec le environnement , bon travail . '
bien, ': commentaire : excellent application mais il manquer par rapport au site le cumul annuel et le reste avoir payer|payer du franchise et participation forfaitaire '
bien, ': commentaire : bon application simple et efficace qui permettre de à le essentiel sur son compte . '
neutre, ': commentaire : le application elle être très utile pour accéder avoir notre information par exemple le remboursement juste un défaut elle se déconnecter tout seul on avoir pas le temps de voir notre information juste cela . merci '
bien, ': le application être intéressant et fonctionner bien ... : le application être intéressant et fonctionner bien ne mériter pas le car sur le tablette il être impossible de fonctionner en mode portraire ! un comble ! ! : caisse de @card@ novembre @card@ , le mode paysage être désactiver . néanmoins , pour votre information , nous travailler à un prochain version de le application spécial " tablette " avec un ergonomie totalement revoir ... du coup je remonter mon note avoir '
neutre, ': bien mais ... : pas de mode paysage ! ! ! dommage pour le consultation sur un tablette . '
bien, ': commentaire : très utile quand en pas beaucoup de temps en plus pas de place à chercher pour ce garer '
bien, ': commentaire : très pratique et facile à utiliser surtout quand on être en déplacement . '
bien, ': très bien : faire ce que on en attendre , efficace , et très beau design . '
bien, ': bien : logiciel de gestion pour notre suivi médical beaucoup plus rapide , plus compréhensif et facile de emploi . bravo . '
bien, ': favorable : le site être bien renseigner merci . Sylvie '
bien, ': : application génial et surtout qui fonctionner correctement ! ! '
bien, ': parfait ! commentaire : un indispensable partenaire santé à le sans faille ! '
bien, ': @card@ commentaire : application super rapide et clair tout ton la à avoir '
bien, ': super pratique : permettre de avoir son dossier sous le main de ne importer où de voir son remboursement en temps et en heure '
mauvais, ': moyen : , application pas super top , fonctionner bien et fluide . ais on ne pas suivre de façon correct '
bien, ': utile & pratique : son dossier partout ne importer quand '
neutre, ': manquer quelque chose : manquer le fait de pouvoir mémoriser plusieurs compte de le famille . '
bien, ': application : très utile et très pratique facile de utilisation '
bien, ': pratique : très pratique pour voir son remboursement '
bien, ': commentaire : application utile , et agréable à utiliser ... '
bien, ': très utile et facile de utilisation : très bon application qui fonctionner parfaitement . le nouveau être très utile pour trouver un médecin et le recherche se faire sur du critère très intéressant ( honoraire , horaire ... ) . super quoi ! merci . '
bien, ': presque parfait commentaire : tout aller très bien , mais souvent en mise à jour ... donc indisponible , être un mal pour un bien car toujours " temps réel " du coup . rien ne être parfait , logique ... reste à joindre le possibilité de prendre avec le assistant social et ce être encore mieux '
bien, ': commentaire : faciliter de utilisation pas de perte de temps '
neutre, ': problème de lisibilité : pratiquer mais ce être dommage que lors de le connexion le texte être afficher en gris sur du bleu . totalement illisible '
bien, ': très bon : je utiliser uniquement le application pour contact avec le . plus besoin de me déplacer je envoyer un mail et je avoir un réponse dans le '
bien, ': bon : elle être pratique pour savoir quelque de notre caisse maladie '
bien, ': commentaire : cela fonctionner bien . à . '
bien, ': commentaire : pratique rapide et efficace ne rien changer sauf de faire évoluer votre logiciel pour se connecter le soir tard . merci '
bien, ': excellent : très bon application . pour contacter le par message cela fonctionner très bien et réponse avoir chaque foi|fois de leur part . ce qui être bien ce être que avec le appareil photo on pouvoir envoyer le document demander par pièce joindre . '
bien, ': indispensable : plus besoin de se déplacer pour son . je pouvoir aussi contacter facilement mon . le recherche de un professionnel de santé être bien . '
bien, ': ultra pratique : pas de souci pour le connexion et le accès être sécuriser . à recommander gérer son remboursement . '
neutre, ': pas mal comme : tout ne être pas parfait mais cela permettre de avoir rapidement le . du effort dans le base de donnée et mettre à jour du calendrier être nécessaire . '
mauvais, ': de le merde : escroquerie impossible de créer un mot de passe gros merde '
mauvais, ': commentaire : ne arriver pas à créer un compte '
bien, ': fonction : pas mal '
mauvais, ': un foi|fois de plus , pas assez travailler : un venir de le lancer à le hâte . notre club ne y apparaître même pas . le recherche être fastidieux . le application non officiel de le année passer être très bien , pourquoi la|le avoir changer ... . '
neutre, ': avoir améliorer : bonjour , le ne être pas mal mais il y avoir beaucoup de amélioration à apporter : - impossible de mettre son équipe en favori sur le page de accueil - le calendrier et le classement ne être pas à jour pour le équipe qui jouer sur plusieurs phase - le adresse ne être pas bon - le terrain ne être pas renseigner - ... '
mauvais, ': ergonomie et base de donnée à revoir ! ! commentaire : mon club ne apparaître pas dans le liste du club de mon district . pas pratique , mal ficher ... '
neutre, ': bof : application très bof , mon club à fusionner avec le et être devenir le FC ( Isère ) et ce être pas écrire ... . de plus , le résultat et match ne être pas toujours mettre à jour '
neutre, ': nouveau saison : bloquer dans un faille spatio-temporel , ce application ne être toujours pas passer à le nouveau saison . '
mauvais, ': le mise à jour ... se faire trop attendre . commentaire : déjà chargement , le du club ne être pas correct , quand être ce que le site proposer un mise à jour régulier ? à revoir ... sinon le être intéressant . dommage donc '
mauvais, ': à tout aller ! commentaire : impossible de faire quoi que ce être avec le application , du à tout aller . agacer ! je attendre quelque semaine pour voir si cela se améliorer mais je finir probablement par perdre patience . plutôt que de perdre votre temps à interdire du particulier à faire de beau application sur le avec le championnat etc ( je citer : " " le ancien ) inspirer vous plutôt , pour du professionnel , votre être minable à côté de celui que vous avoir faire interdire . bande de naze ! '
bien, ': enfin du nouveau net amélioration : enfin du nouveau , finir le application cloner de football amateur . un nouveau interface magnifique et très bien penser avec du fonctionnalité intéressant . seul problème le impossibilité de se connecter à son compte . message de erreur systématique malgré bon et mot de passe . '
neutre, ': manquer pas grand chose ... : je mettre le 5ème étoile quand le application se mettre à jour rapidement ( calendrier , score , etc ... ) mettre à jour du @card@ : je retirer un étoile , parce que en plus , personne ne répondre au question poser par le utilisateur ! '
mauvais, ': très décevant ! commentaire : le application être un bon idée mais ne être vraiment pas à jour alors que le club être obliger de le faire annuellement . le devoir être en communication avec '
bien, ': mise avoir jour lent : parfois ce être le lendemain , parfois @card@ jour après le ne être toujours pas à jour . sans parler du désordre dans le journée . je mettre @card@ étoile quand le score être mettre à jour plus consciencieusement '
mauvais, ': nul nul nul : un mal foutre , qui planter en permanence sur mon ... encore un foi|fois le se foutre de le gueule du monde ... un avoir faire un , clair lisible et qui fonctionner ... vous faire bien de vous en inspirer . '
bien, ': commentaire : bon application . C sympa de pouvoir suivre son club avec ce . de plus C aussi un bon moyen trouver le terrain quand tu jouer dans du club perdre de le région . '
mauvais, ': beaucoup mieux en @card@ commentaire : le année dernier par ligue on pouvoir regarder tout le championnat . quel intérêt le résultat par , on connaître généralement le score de notre équipe . ce être le reste du championnat qui nous importer ! ! '
mauvais, ': nul : mon club ne y être même pas . honteux , application pourri . '
neutre, ': besoin de mi avoir jour : juste un pouvoir de amélioration et son aller aller '
neutre, ': bon idée : le idée être excellent . le du stade devoir rendre service à beaucoup de monde . le être à peaufiner par contre : organiser le club par ordre alphabétique , journée de championnat à remettre dans le ordre et compléter le club ( ligue nord pas de caler district de il en manquer beaucoup dont le mien ) '
neutre, ': bien , oui mais : enfin un application officiel qui fonctionner bien sur mon , mais pas sur mon tablette , pourtant récent . à étudier '
neutre, ': : gros mettre avoir jour pouvoir aucun résultat '
mauvais, ': pas à jour : pour le moment on ne pouvoir pas juger , mon club ne exister pas dans le base alors que sur le site de le fédération , le agenda du match être bien présent . saison @card@ non à jour '
mauvais, ': à revoir sérieusement : je suivre|être joueur et diriger du club : haut foot ce club être naître en juin @card@ ( @card@ licencié ) mais il ne apparaître pas dans le base de donnée ! alors que le ancien club où je Président apparaître encore alors que le club ne exister plus ... . bref il y avoir du boulot ! '
mauvais, ': nul : fait que de planter . calendrier pas complet alors que il rester que @card@ journée ... '
neutre, ': pas mal , à enrichir : classement alphabétique du équipe . accès à le espace personnel et consultation du désignation pour le arbitre être parfait . '
mauvais, ': incomplet : pas de possibilité de accéder à le agenda de un club , pas de adresse du lieu du match et pas de enregistrement de un match sur le agenda . le saison dernier un application officieux être mieux penser . dommage de ne pas si en être inspirer . '
bien, ': bien : bon site pour voir le résultat de tout le club mais le problème ce être que le mi avoir jour être lente '
mauvais, ': avoir quand un vrai application pour le foot amateur : choix du club , il falloir défiler tout le liste pour le trouver niveau ergonomie @card@ . quand on le trouver enfin on ne trouver que équipe @card@ du club @card@ . quand on suivre un club on suivre tout le équipe . être que on pouvoir trouver avoir minima le du site pour le suivi du championnat . '
mauvais, ': bof : mauvais recherche du différent championnat compliquer non officiel être bien mieux faire pourquoi avoir faire supprimer le version non officiel vous avoir devoir vous en inspirer '
mauvais, ': commentaire : avoir de mise avoir jour et le arriver ... dommage . bon malgré tout le année précédent '
bien, ': top : petit \' mais vice le France et aller le : ) '
mauvais, ': fonctionner pas : pas moyen de créer un compte sur mon téléphone . il me mon mot de passe incorrect alors que je essayer de créer un compte . '
neutre, ': cela aller ... : pas trop mal pour suivre le résultat de " notre " équipe ! ! mais à quand le pour le saison @card@ ! ! ? ? ? '
bien, ': excellent : depuis nouveau mettre à jour le application être devenir génial ! '
bien, ': grand amélioration : bien plus agréable avant le je recommander pour trouver le club et vite faire '
neutre, ': pas mal : ergonomie du menu améliorer . statistique du équipe super . il manquer toujours et surtout un menu compétition pour se promener et consulter le différent championnat . '
neutre, ': bon : beaucoup de nouveauté depuis le dernier '
mauvais, ': disparition de tout mon favori : suite à le mise à jour , tout mon favori avoir disparaître , merci au ! super longue à démarrer sur @card@ favori ... correct . '
neutre, ': panier et sélection : ne fonctionner pas ! commentaire : le " " sembler enfin fonctionner depuis le dernier mise à jour et le " sélection " être enfin synchroniser . énorme progrès - mais on revenir de loin ... '
mauvais, ': ne à : on ne faire aucun commander depuis @card@ jour y avoir un message nous indiquer de retourner à le accueil et que il être désoler . si on arriver à pouvoir passer le cap de le commande , le opération ne pouvoir se jusque au règlement . bref , je . '
neutre, ': commander : application bien dans le ensemble mais dans le panier impossible de retirer un article ou de la|le effacer car je ne vouloir pas le commander avec le reste . merci de me aider si quelqu\'un connaître le solution pour la|le enlever . '
mauvais, ': bof côté gestion paiement : me forcer à enregistrer le coordonnée|coordonnées bancaire accepter le stockage du donnée si je vouloir commander . pas pratique pour modifier le adresse de livraison ou facturation '
bien, ': bon application : comme dire dans le titre , tout aller bien . mais alors il y avoir un faute de orthographe dans votre musique , " " , on écouter pas du morceau de métal se entrechoquer . le être par contre un style musical . '
neutre, ': commentaire : le frai|frais de livraison ne être pas aligner sur celui du site ; un livraison gratuit par le site devenir payant par le . et le choix du mode de livraison ne avoir pas le air possible par le . '
bien, ': utile : quand on avoir le flemme de allumer son et ben puis il ya ce falloir '
bien, ': cela aller : je me en servir surtout pour mettre du article dans le panier et le avoir à disposition quand je sortir . assez pratiquer même si elle être un peu lent parfois . '
bien, ': très bon application : son mon vraiment plus car nous avoir pas besoin de aller au magasin et acheter avoir ce application nous pouvoir le faire sur notre franchement rien avoir dire ce être mon avis ! '
mauvais, ': très approximatif ... : il ne retrouver même pas le commande de billet spectacle avec le référence dont on avoir besoin pour la|le retirer dans le borne en magasin ! ! '
mauvais, ': joli mais pas très pratique : le tri par prix croître ne fonctionner pas et le barre de recherche ne arrêter pas de disparaître et réapparaître lorsque la|le on défiler le résultat de un recherche '
mauvais, ': ce être dommage elle ne fonctionner plus : pour noël en cadeau un qui ne fonctionner pas ( impossible à lancer sur mon . cela aller pas être pratique ! ! '
bien, ': le description de le nouveauté ... : beau description de le on ... on avoir envie de essayer|essayer ... alors je y aller et je vous dire après ... '
mauvais, ': ergonomie nul . combien de millimètre le TV ? commentaire : pour sélectionner un TV , elle demander à choisir diagonal dans un liste non trier de valeur @card@ @card@ @card@ etc . exister il quelqu\'un qui acheter ainsi ? '
bien, ': bien mais du amélioration : le fonctionner bien . mais il falloir que la|le on pouvoir payer|payer via et choisir un magasin comme adresse de livraison , comme sur le site . '
bien, ': utile : quand je avoir quelque chose à chercher je aller sur ce . '
mauvais, ': inutilisable ... : être simple , depuis le rien ne fonctionner sur mon . je ne pouvoir pas faire un simple recherche . cela valoir le coup de tout changer ... '
bien, ': très bien : je ne avoir encore rien \' commander via le . mais quel plaisir de naviguer dessus ! si le site pouvoir être aussi . '
neutre, ': bien mais pouvoir mieux faire : il manquer notamment le possibilité de ( le lien pour ) retrouver un article dans le application via le historique de commande . '
mauvais, ': : fonctionner plus depuis le nouveau version de le application . rapidement sinon supprimer le application du ... je . '
neutre, ': pour commander un article , pouvoir . commentaire : mais moi qui vouloir utiliser le pour commander du tirage photo , ( être dans le tel ) , je suivre|être , cela ne être visiblement pas par le : '
bien, ': pratiquer : personnellement je me en servir pour du jeu ou autre articler + solde avoir le un , ! '
bien, ': bon application : le application mettre du temps à se lancer . le temps de aller chercher du pub ... '
neutre, ': pas de mise à jour : comme stipulé le titre pas de mise à jour récent . le livre à paraître et à paraître proche être vraiment ... pas à jour de titre déjà paraître il y avoir moi|mois voir année ... . à améliorer '
neutre, ': assez moyen . commentaire : le être trop peu précis , on avoir pas assez de détail sur le article consulter . de plus , le paiement par être impossible , ce qui être vraiment dommage . ceci dire , cela pouvoir dépanner . '
mauvais, ': commentaire : nul '
bien, ': : service client top avec aucun et . rapide simple pour le client cela change tout . . merci le '
bien, ': très bon application : je adorer ce application car elle être très complet à apporter beaucoup de fonctionnalité ! '
mauvais, ': mettre à jour bof : je avoir mettre @card@ étoile avant le dernier mais maintenant que @card@ . ce être moins clair que avant on devoir faire trop de geste pour revenir au menu principal à chaque foi|fois . et le bande en haut et en bas qui disparaître / apparaître quand on le article être très inconfortable . '
bien, ': beau et fluide . commentaire : parfois un peu lent . complet , peut-être même trop . mais çà je ne pouvoir le reprocher au concepteur . " on adhérer ... ou pas " . '
mauvais, ': bof : comme le site du bon mais brouillon '
bien, ': super expérience ! commentaire : un bon de sur le actualité du magasin ( près de moi ) et sur le offre produire . avec un facilité pour retrouver tout le contenu de mon compte , notamment mon crédit . donc bravo à le pour ce utile et agréable en prime , en terme de navigation . '
neutre, ': oui mais ... : impossible de payer|payer mon commande avec le argent qui être sur mon carte de fidélité . à résoudre , vite '
bien, ': impeccable ! ! ! commentaire : tout mon magasin préférer dans mon poche '
bien, ': beau : je venir de mettre avoir jour le application . elle être top . merci '
bien, ': enfin ! commentaire : enfin @card@ application de mon boutique préféré . fonctionner bien sur @card@ '
mauvais, ': dommage pour le adhérent ... : erreur lorsque la|le on renseigner son numéro de carte adhérer et donc impossibilité de voir son chèque cadeau ... '
mauvais, ': commentaire : heu pourquoi identifier de le appareil lors du communication ? ou alors pourquoi le appareil photo ou micro aussi ? ? ? '
mauvais, ': autorisation : bon application mais je avoir du mal à comprendre pourquoi vous avoir rajouter le autorisation de accès au " appel , coordonner du contact du journal de appel ... " '
bien, ': commentaire : très bon application , je adorer je adhérer '
neutre, ': pas beaucoup de évolution : du filtre de recherche plus poussée être pas du luxe ... genre type de : , ... nous même le de recherche être un plus ... merci de y penser '
bien, ': impossible avoir se connecter commentaire : tout être rentrer dans le ordre . : - ) '
bien, ': commentaire : je aimer tellement pouvoir compléter le partage de un annonce de un message à le personne qui recevoir . ce être pas un luxe . être ce que le histoire de orthographe avoir être rectifier . parce que trouver un toboggan ce être le bout du monde . '
bien, ': très bon application : commentaire : elle être sympa car on être pas obliger de ouvrir le moteur de recherche pour accéder à ce site . je vous le conseil vivement . '
bien, ': rectification : enfin . mettre à jour au top . de pouvoir mettre ou supprimer le favori direct . trop mais le au top . moi servir énormément donc vous gérer trop . merci '
bien, ': commentaire : très bien '
bien, ': : très bon application , sauf que le on ne pouvoir quitter le application avec un bouton de sortie ! \' être bien dommage , de ou mon quatre étoile . '
mauvais, ': le bon coin : le annonce ne être pas au complet sur le application '
neutre, ': pouvoir être optimiser : avoir quand un recherche possible par distance ? habiter dans le Sud du Yvelines , le annonce de le Seine Denis me intéresser moins que celui du ou de le . '
bien, ': super site : un bon passer temps et de bon affaire parfois dommage que certain ( voir beaucoup ) croire vendre de le or et neuf en plus surtout sur le véhicule et trop de message recevoir pour notre annonce de personne qui vouloir nous escroquer avec leur adresse ... ... . sinon merci '
bien, ': peu encore mieux faire ! ! commentaire : très bien le application mais se qui être top ce être de pouvoir définir un périmètre dans le recherche de location ou de vente de bien immobilier ! ! '
mauvais, ': nul . commentaire : gros depuis le mise à jour , à chaque foi|fois que le on vouloir chercher autre chose , il falloir revenir au début de le car sinon impossible de effacer et de taper autre chose car le clavier ne se afficher pas ... . . je aller virer le . '
bien, ': pratique : plus besoin de chercher sur Internet . application être rapide si on devoir mettre avoir chaque foi|fois son . '
mauvais, ': obliger de donner un étoile : mettre à jour ne servir à rien juste pour recevoir plein de pub alors que ce application devoir être gratuit '
bien, ': super : bon correction . L être redevenir fluide et super . cela valoir le coup de patienter . '
neutre, ': connexion impossible : impossible de me connecter avoir mon compte et je ne recevoir pas mon de mon annonce quand cela aller te il se résoudre merci de répondre '
mauvais, ': nul : je trouver le application nul je ne pouvoir même pas faire de recherche dans Isère qui et mon département son me me avoir toujours je ver le de image '
neutre, ': commentaire : il être judicieux , de pouvoir " supprimer " visuellement le annonce voir et qui ne nous pas lorsque avoir recherche quelque chose de spécifique '
mauvais, ': commentaire : je ne arriver plus à envoyer de mail via le application , cela marquer que le message avoir bien être envoyer mais il ne arriver pas à destination . '
bien, ': cool : le mise à jour être nickel . pour moi le seul chose qui manquer ce être le fonction lorsque on vouloir refaire le annonce '
bien, ': à quand le fin du mise à jour ? commentaire : trop de mise à jour ! sinon pareil que sur tablette ou bien sur PC ! '
neutre, ': avoir faire évoluer : il être bien de pouvoir aller directement sur le page ... si avoir le désirer car devoir tout se retaper avoir chaque foi|fois ce être chiant . et de pouvoir aussi avoir comme le dire de autre un peu plus de précision dans le recherche ... style tranche de prix ... . voilà sinon au bon coin comme beaucoup '
mauvais, ': bof : pas moyen de choisir un catégorie donc faire un recherche devenir un ennui et un longueur je aller virer si cela changer pas '
bien, ': petit suggestion : dommage que ce site être polluer par du annonceur ( un peu rêveur ) qui proposer leur bien de occasion trop cher , parfois on trouver du neuf moins cher en promo dans le magasin . je penser aussi que il être bon de réduire le durée du annonce à @card@ moi|mois @card@ au lieu de @card@ afin de éliminer le annonce plus vite du site lorsque le annonceur ne avoir pas avoir le délicatesse de supprimer le annonce de un bien vendre et qui occuper le espace inutilement et puis aussi qui pouvoir en profiter pour revoir le prix . '
neutre, ': du erreur de conception : quand on être dans le résultat de recherche et que la|le on sortir de le application ( pour lire un ) , le application redémarrer ( écran de chargement ) , ce être super pénible ! ! d\'autant plus pénible que le zone géographique ne être pas conserver , il falloir le à chaque lancement de le application ... '
bien, ': bien : bon , mérite du filtre plus pousser et le saisie du nom de ville , pas que le code postal . '
bien, ': bien : cependant il manquer le synchronisation entre le appareil ( téléphone et tablette ) du recherche sauvegarder . '
bien, ': rien à dire ! commentaire : excellent surtout depuis le mise à jour . je espérer un évolution : pourquoi pas un intégrer , plusieurs filtre pour affiner son recherche et un évaluation du '
neutre, ': vous rester comme vous être à quand le progrès : à quand . la . recherche dans . un rayon de tant de kilomètre pour le recherche immobilier cela être bien '
mauvais, ': il manquer : il manquer toujours le option ville avec élargissement au kilomètre ... . obliger de mettre ville par ville , pour chercher un location ce être nul . '
mauvais, ': nul : sinon rien . C être honteux obliger le mise avoir jour sous peine de ne plus avoir accès . plus aller pire être chez le bon coin ! '
mauvais, ': gros problème : quand je demander un recherche son me renvoyer directement sur pager de accueil . arranger son si il vous plaire et je mettre @card@ étoile merci . '
bien, ': fichtrement : un application mon foi pas vilain il falloir la|le avouer mais pourquoi donc être ce que quand on passer à un autre application elle redémarrer ? ce être fichtrement enquiquinant quand on être sur un annonce intéressant et on vouloir faire un recherche sur ce objet sur le toile ( aussi prénommé Internet ) '
mauvais, ': C pire ! commentaire : le application fonctionner correctement jusque à le mise à jour censé la|le améliorer : résultat , totalement planter ! '
bien, ': pratiquer je préférer le version : je préférer le version à le version elle être plus clair , plus simple ! '
mauvais, ': ne se ouvrer|ouvrir pas : je adorer le mise à jour qui permettre de éviter le crash à le ouverture de le application sous ... je procéder donc à le mise à jour et ... impossible de ouvrir le application ... ! '
neutre, ': encore plus . commentaire : le filtre de prix ne son pas assez précis . trop de écart , ou plus de '
mauvais, ': mettre avoir jour puis plus rien ! ! ! ! commentaire : depuis le quand on cliquer sur le on atterrir sur et le \' ouvrer|ouvrir plus ! pas mal pour un mise à jour sensé éviter le problème de lancement '
neutre, ': bien mais ... : certain bouton être un peu petit , le navigation entre recherche avancer et résultat ne être pas très intuitif ... le application remplir son rôle ! '
mauvais, ': : pas de moyen de conserver en mémoire le localisation donc on passer son temps avoir la saisir pas de filtrage progressif pour affiner le recherche . syntaxe antédiluvien avec le ( pourquoi ne pas se aligner sur ? ) '
bien, ': commentaire : problème de son sous @card@ corriger '
neutre, ': retour du son . commentaire : le son être de retour sous . bien jouer , je remonter mon note de un point . je vous ajouter encore un étoile de plus quand le application être compatible avec le . aller ! courage ! on ne se relâcher pas ! si France télévision y arriver , vous aussi vous devoir en être capable ! '
bien, ': : C le meilleur du pour le il jamais de pub ! '
bien, ': bon appliquer : aucun problème sur mon tablette '
bien, ': commentaire : compatibilité @card@ corriger '
bien, ': commentaire : le être du foi|fois flou mais ce être pas grave ; ) '
mauvais, ': marocain fan du groupe M6 : malheureusement comme de habitude je ne avoir pas le droit de revoir le épisode si je le rater alors merci M6 '
bien, ': commentaire : version actuel meilleur ! ! ! ! ! '
neutre, ': commentaire : C bien sauf que cela et voiler sinon je vous la conseiller '
bien, ': trop de pub avant direct : alors que le direct avoir le coupure pub de le télé normal . son corriger sous @card@ '
bien, ': commentaire : bravo , \' application je conseiller avoir tout '
mauvais, ': dysfonctionnement du live en Guadeloupe : ce être déprimant ! quand on vivre en Guadeloupe ( Est ) , on ne pouvoir pas accéder au live du chaîne du groupe M6 . il falloir corriger ce injustice au plus vite ... '
bien, ': @card@ commentaire : @card@ pour le pub . '
bien, ': commentaire : ce application être top . le problème de utilisation être très rapidement résoudre . '
bien, ': je la recommander : elle marcher super bien ! ! ! '
bien, ': nouveau mise avoir jour super : très bon application surtout après le dernier mise avoir jour . '
mauvais, ': commentaire : ne fonctionner pas en suisse et un peu . '
bien, ': commentaire : bon application '
bien, ': impec : de son sous le mise avoir jour du @card@ novembre @card@ ; ) '
bien, ': commentaire : je aimer beaucoup '
neutre, ': commentaire : pas mal mais cela de en '
bien, ': commentaire : je me en servir que pour et elle être juste au top ! aucun pub , aucun . par contre je ne lui mettre pas parce que le dernier foi|fois je avoir vouloir regarder en direct et cela ne avoir pas marcher donc le ne être pas parfaire . '
mauvais, ': commentaire : quand je vouloir regarder un émission en le image aller trop vite ! en direct le image ne se afficher pas mais il y avoir que le son ! '
neutre, ': problème avec @card@ commentaire : je venir de faire le mise avoir jour de et depuis le son ne fonctionner plus sauf pour le pub avant le vidéo ... espérer que le problème être vite résoudre ... je utiliser souvent ce . '
mauvais, ': un peu trop fermer et du défaut : M6 refuser que son chaine être diffuser autrement que par son application . mais se permettre de mettre de le pub tout le temps même en plein milieu de direct ( en plus de le pub normal donc ) . '
mauvais, ': beaucoup de : L tout comme le site , et filer du virus ... avoir corriger au plus vite ... avoir être obliger de et nettoyer mon ... depuis , attendre que votre être pour pouvoir mater le et autre ... '
mauvais, ': : ce application être nul car je ne pouvoir pas regarder le vidéo sans attendre @card@ ou @card@ minute pour que elle charger , il y avoir du du coup je suivre|être obliger de la supprimer avoir régler ce être problème ! ! ! ! : '
mauvais, ': pas au point : qualité de image et de son sur le pub au top , mais ce ne être plus le cas lors du passage au direct ... image médiocre , pas de son ... . comme @card@ % du avis , passer votre chemin , ce être vraiment ! ! ! ! '
mauvais, ': trop de pub : @card@ coupure pour un feuilleton de @card@ minute , ce être pas un peu abuser ? vous savoir quoi , je tourner le et je ne regarder pas ce réclame ... '
mauvais, ': de de connexion . commentaire : quand je ouvrer|ouvrir le application celui ci me dire que ce être impossible car le connexion avoir un et que je devoir mon de connexion alors que tout être normal . à au plus vite . '
mauvais, ': on se moquer du monde ! commentaire : subir plusieurs spot de pub ( je avoir craquer au ) pour accéder à un émission en cour|cours de diffusion ... qui contenir elle aussi du pub ... être du de gueule ! que il y en avoir sur du , passer encore , mais sur du " direct " , non ! ! '
