@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, 'application être nul pouvoir regarder vidéo attendre minute charger avoir bugs  coup suivre|être obliger supprimer avoir régler être problème viiiite  '
mauvais, 'point   qualité image son pub top être cas passage direct image médiocre avis passer chemin appli  être '
mauvais, 'pub   coupure feuilleton minute être abuser savoir tourner tete  regarder réclame '
mauvais, 'Probleme  parametre  connexion  ouvrer|ouvrir application dire être impossible connexion avoir probleme  devoir verifier  parametres  connexion être normal regler  '
mauvais, 'moquer monde  subir spot pub avoir craquer 3è  accéder émission cour|cours diffusion contenir pub être foutage  gueule avoir replay  passer direct '
mauvais, 'abuser replay  m6  rien nana affichage bug  mettre prendre portable même résultat explication '
bien, 'parfait -Sa  faire 1ou  2ans  avoir application seul foi|fois avoir beuger  -Il  avoir 1pub  -par  avoir 1pub  film série ect  commencer '
bien, 'être iper  cool avoir adorer  être coooool  '
mauvais, ' pub fonctionner direct avoir bande son écran noir replay  image être accélérer rapport son satisfaire '
mauvais, 'réactivité  être rétablir son semaine autre problème été signaler être résoudre avoir bon smart phone être souci matériel nombreux retour å  sujet certain faire partir pouvoir voir pub direct replay  être t  corig?  jour correction être sélectif '
bien, 'OK   application fonctionner son être retour '
bien, 'Appli  super pub direct voir replay  être agaçant '
mauvais, 'inutile  vidéo être hyper  longue charger j’ai  malheur laisser vidéo charger tablette mettre veille vidéo recommencer zéro arracher cheveu '
mauvais, 'Android   utilisable voir vidéo avoir pub passer '
neutre, 'prévision pluie   jour prévision pluie 1h  être favori impossible trouver importer ville taper nom passer être dire '
mauvais, 'pagaille dernier maj  c  être b  page personnaliser jour chevaucher faire l  pouvoir lire correction merci '
neutre, 'faire  Appli  météo foutre possibilité mettre ville favori précision impec justesse prévision nickel seul bémol pouvoir profiter fonction alerter pluie département figurer liste éligible dommage '
mauvais, 'navrer  rien changer an choix impossible widget  lenteur départ appli  niveau prévision clair informatif fonctionnel '
neutre, 'réveil forcer   impossible désactiver réveil test avoir devoir réinstaller appli  nombreux fonctionnalité lenteur être agaçant '
neutre, 'petit bugs  récurrent   bonjour pouvoir réaliser correction suivant impossible modifier ville widget  embêter venir déménager widget  afficher jour 4X1  jour partir minuit symbole coin supérieur gauche accéder menu faire retour être afficher double fermeture inopiné retour menu merci Android  '
mauvais, ' blocage impossible afficher région suite suivre|être passer application agréable '
mauvais, 'être pluie heure  fonction avoir disparaître jour par bouton favori marcher '
mauvais, 'OK  carte région page ville   affichage prévision ville illisible chevauchement ligne moto G  '
bien, 'Apllication  correct   Apres  réinstallation bug  ergonomique fonctionner être prévision météo france  '
mauvais, 'décevoir publicité afficher prévision être insupportable avoir malheur faire pivoter écran revenir falloir attendre nouveau pouvoir continuer consulter prévision désinstalle  '
mauvais, 'secours   application lent million bug  precision  météo rare averse tomber trombe eau departement  être vigilance orange décevoir fiable tout '
mauvais, 'temps retard   désinstalle  installer prendre buse météo france  étonner anglais rafler part marché '
neutre, 'Encore  effort information météo être excellent Et  présentation être améliorer dernier mise jour avoir avoir tester application tout être lisible navigable avoir boulot voir concurrence sorte applis  joli autre information météo être précis avoir mariage '
mauvais, 'lourd ergonomique  être histoire trouver cliquer avoir prévision local pro fonctionner '
mauvais, 'mm  problème aller comprendre éditeur '
mauvais, 'Bug  impossible visualiser être   fonctionner temps être smart phone note tablette samsung  noter '
mauvais, 'pb  leeeeenteur   bug  blocage long page pub laborieux '
mauvais, 'pitoyable lancer foi|fois pub prendre second|seconde charger dernier mise jour lancer '
mauvais, '  mise jour accumuler appli  dégrader carte lisible fond bleu foncer immonde navigation intuitif appli  réceptif rappeler foi|fois être sortir appli  être excellent utiliser être rare pub entreprise être réduire développer applis  voir qualité '
mauvais, 'lenteur impressionnant   météo lent consulter afficher écran pub gaver '
mauvais, 'décevant  information être bon revanche mise page être laid intuitif lent inutilisable inspirer version être excelente  widget  jour previsions  être suffisant être intéressant avoir mini details  matin midi soir bon entendeur '
mauvais, 'naze déconner site météo application être honte lent bugs  pouvoir accéder favori appuyer gauche passer pénible utiliser '
mauvais, 'moyen inutile application lent rendre ergonomique être compliquer pénible naviguer application ajouter bugs  notification vigilance apparaître importer détail côté prévision carte obtenir application inutile site web  pratique '
neutre, '  remarque utilisateur prendre compte avoir améliorer application être sen|sens inutilisable navigation être clair ralentissement faire ressentir application être fluide bon voie '
mauvais, 'indigent 30mn  téléchargement  voyage être utile montagne exemple falloir compter avoir edge  même aeroweb  marche '
mauvais, 'ergonomie tres  moyen orientation ecran  barre raccourci bas masquer option falloir etre  difficile dela  part meteofrance  '
neutre, 'pouvoir être améliorer bug  affichage dernier mise jour Appli  lent saisie dommage '
mauvais, ' ergonomie désastreux mettre pub plein écran météo lancement être idée siècle avoir météo '
mauvais, 'nul  nul application lancer foi|fois faire chose fonctionner mettre plombe rafraîchir '
neutre, 'pluie avoir heure   pluie heure fonctionner avoir être supprimer aller comprendre '
bien, 'bon previ    previ  être meilleur concurrent améliorer ergonomie '
mauvais, 'favori heure être mise jour favori avoir juste choix synthèse être passer bouton pluie être cycliste être servir partir averse devoir aller sous-menus  retaper nom ville avoir option pluie nouveau compter plantage bugs  version être censé réparer être pire passer étoile '
mauvais, 'être lent slogan temps avance faire marrer foi|fois observer incompréhensible délai démarrage pleurer idée devoir subir pub suivre être '
bien, 'fonctionner tres    original suivre|être payer|payer dire application '
mauvais, 'lent lenteur chargement ultra long omniprésent second|seconde démarrage moindre clic second|seconde attente téléphone milieu gamme nouveau slogan temps avance attendre '
neutre, 'Yes  but application être correct faire job pitié corriger widget  conso  batterie 2h50  meme  temps os écran être avoir minute être juste inadmissible '
mauvais, 'être mettre avoir bugger   jour mise jour appli  bug  avoir option pluie 1h  être lent dommage '
mauvais, 'Téléchargé  être seul prévoir météo pub être mettre cache être même min  télécharger  image pub plein écran avoir ouverture second|seconde fermer pub foi|fois être affichée.15  mettre jour prévision total min  voir temps seul widget  être pratique '
mauvais, 'prévision avoir   utiliser travail météo être facteur important activité nul être annoncer quil  pleuvoir av  probabilité faire grand ciel bleu voir prévision venir detre  mettre avoir jour falloir arrêter pleuvoir avoir quil  paraître '
mauvais, 'publicité omniprésent moment occuper moitié écran être '
mauvais, 'abuser  application ouvrer|ouvrir tout plaire faire chose merci '
mauvais, 'maj    catastropher avoir mare mise avoir jour n  avoir l  icône télé loisir j  avoir avoir place pouvoir voir critique d  programme dire page web  être inaccessible merci régler '
neutre, 'être pouvoir ouvrir impossible ouvrir application avoir message application être arrêter '
neutre, 'application être faire rien dire point être joli fluide organiser manquer chose important recherche programme effet lieu parcourir chaîne devoir pouvoir taper nom programme mener programme souhaiter merci bon travail '
bien, 'super appli   application parfaire programme télé permettre contrôler box remplacer télécommande programmer enregistrement super présentation '
bien, 'télé loisir adorer   c  bon application permettre voir programme semaine importer heure avertir nouveau ya recommander '
bien, 'faire demander   bon application petit être télécommande revanche regretter pub étoile '
bien, '  rien dire '
bien, 'compléter   être agreable  être dedcription  complet épisode numéro éviter rediff  '
bien, 'manquer chaîne série BE  ciné BE  sport être dommage pouvoir être venir étoile être faire étoile '
neutre, 'Bcp  bugs  moment   changement alerte prog  commencer minute chaine ocs  freebox  tjs  impossible avoir prog  principal bémol appli  connexion c  être page blanc prog  n  être stocker '
bien, 'fonctionner   application être superbe fonctionner samedi android  '
neutre, 'critique cinéma   critique cinématographique être prendre degré reconnaître supériorité cinéma américain être chauvin empêcher être objectif bon application pub ouverture '
bien, 'parfait adepte l  apli  télé jour suivre|être ravir apli  précis détailler '
bien, 'bon appli    appli  l  utile jour avoir remplacer magazine papier '
neutre, 'Maj   fonctionner mise jour dommage super pratique fonctionner '
mauvais, ' utiliser moment démarrer dommage '
mauvais, 'payer pub   rêver payer 2€69  avoir pub regarder vidéo pub second|seconde merci arnaque '
bien, 'cool adorer pouvoir regarder violetta  vouloir vouloir pouvoir être cool appli  '
bien, ' être super regarder programe  télé dire finir dire être finir '
bien, 'pratique pratique flemmard genre exemple être canapé avoir envie bouger savoir avoir télévision être table bas dilleme  Et  téléphone être juste avoir côté miracle pouvoir regarder programme télé bouger '
mauvais, 'efficace spoil  gogo   appli  faire boulot résumé gâcher film avoir version spoil  '
bien, 'cool savoir avoir avoir tele  pub s  afiche  jouvre  l  aplication  '
bien, 'Lollipop  ok    forcer clore corriger merci développeurs  super application '
neutre, 'Chromecast  dommage ya possibilité visualiser programme chromecast  être top '
neutre, 'MàJ   satisfaire bugs  affichage widget  passage lollilop  être prévoir corriger '
bien, 'pratiquer   utiliser appli  jour consulter programme enregistrer distance '
bien, 'super  beug  actualité super '
bien, 'cool   faire appli  être super aimer savoir heure film finir fin film émission ect  '
mauvais, 'adorer appli  ouvrer|ouvrir '
bien, 'juste falloir   bon appli  attendre voir autre option apparaître prochain version '
bien, 'bon application   tablette samsung  galaxy  fonctionner '
mauvais, 'gros beug    application ouvrer|ouvrir seconder message d  erreur arriver dire application s  être arrêter essai Désinstallation  réinstallation faire faire '
mauvais, 'pub être attent  apli  genre '
mauvais, 'dommage desintalle  avoir apk  d  an venir l  acheter definitivement  ca  fonctionner laisser imaginer colere  j  avoir arnaque '
bien, 'mini   être meilleur appli  avoir avoir télé bcq  beug  '
mauvais, 'fonctionner semaine téléphone rainbow  dommage être application utiliser jour '
neutre, 'application ouvrer|ouvrir   dernier mise jour pouvoir ouvrir application rendre ancien version fonctionner '
bien, 'OK  merci mise jour rapide '
mauvais, 'horrible  mériter étoile quart heure pub aplis  dire soi-disant connexion être bon résulter avoir supprimer application pouvoir installer avoir '
mauvais, 'info  svp  pub  pub faire planter application mn  reportage être abuser nul inutile utiliser an être desinstalle  '
mauvais, 'impossible regarder replay  bug  temps pub souci voir nul '
mauvais, 'application merde   pouvoir avoir excès application peine ouvrer|ouvrir dire connexion être bon application usage commercial '
mauvais, 'réclamation Tf1  réinstaller application smartphone  valoir être chaine populaire pub voir télévision 20\20  réinitialiser  application étoile devenir régulier merci avance '
mauvais, 'merde application bug  second|seconde merde application sérieux tf1  mère '
mauvais, 'ya  prendre compter  utilisateur monde dire vidéo fonctionner fouter  pub marche nickel arranger corriger '
mauvais, 'avoir détester e  arriver avoir image découpe être nul conseil replay  impossible conseil '
mauvais, 'nul pub contenu marcher être qualité merde honteux avoir application nul part chaîne '
mauvais, 'pub   connecter regarder pub coupure régulier ?mission  '
mauvais, 'énerver   kan Jveu  regarder danse star samedi soir multi  cam  mettre jai  connexion internet  suivre|être avoir coter box Internet marche tres  falloir corriger '
mauvais, 'merde qualité hd  dire audio  pub sec faire beuger  replay  '
mauvais, 'direct fonctionner   suivre|être côté box wiki  max application dire avoir connection  internet  souci syncro  gourmandise niveau permission service échange désinstalle  '
mauvais, 'Dla  merde   limage chaine attendre rien-paris  reussi  jai  adorer 70seconde  pub aller direct '
mauvais, 'nul voiler mettre etoile  arrow  figurer l  application mobile tablette merci voir penser avoir pouvoir aller l  ordinateur '
mauvais, ' Bug  bloquer ton Portable  avoir bcp  pub tf1  être fric '
mauvais, ' pub tres  pub finir film recommencer avoir zero  petit beug  pub mettre etoiles  tres  dommage '
mauvais, ' replay  pub être top reste asseoir décevoir '
mauvais, 'merde  être dla  gros bouze  bug  avoir mourir être dla  merde '
mauvais, 'décevoir  application vouloir ouvrir prétexter mauvais connection  internet  être cas pub être longue qualité médiocre '
bien, '??  avoir aimer ailleur  pub durer jamis  second|seconde avoir marquer realiter  avoir second|seconde pub '
mauvais, 'appli  marcher apres  dire tf1  être grand chaine france  honte avoir tf1  '
mauvais, 'pub être chiant casse cou*lle  pub juste beug  30segonde  direct replay  arriver être bougé '
mauvais, 'problème appli  marcher hier impossible remettre marche '
mauvais, 'bug  détecter connexion internet  être améliorer soir replanter moi|mois dommage '
mauvais, 'pourrir nul zéro Ha  n  être bon mettre pub replay  reste zéro c  nul  c  honte total part tf1  pub être bon faire manquer émission série j  passe avoir chance niveau note personne pouvoir mettre penser note général être appli  revoir '
mauvais, 'nul pouvoir regarder replay  bugs  déconseiller '
mauvais, ' second|seconde pub afficher problème être direct peine penser fonctionner honte '
mauvais, ' appli  s  ouvrer|ouvrir meme  pretexte  verification  connexion internet  wifi  4g+  ca  lancer nul nul '
mauvais, 'gros arnaque   attendre 72s  charge moment 72s  décevoir '
mauvais, 'daube   méga  dauber chaine pognon engranger pouvoir faire effort payer|payer appli  fonctionner '
mauvais, 'nulité  pur  application reconnaître gens penser fric déconseiller application.  honte appli  être '
mauvais, 'être nul marche être merde pub être longue beau image reste beug  image être horrible nul son nul télécharger  '
mauvais, 'merde sacré merde application télécharger  beugue  juste voir émission replat fau heure pub heure charge beugue  '
mauvais, 'pire application second|seconde pub plantage frequent  deconseille  '
mauvais, 'moin  d  étoile dommage   impossible charger direct apparament  j  avoir connexion défaillant pub problème charger boucle 90s  '
mauvais, 'FOUTAGE  pouvoir dire pub marcher problème vidéo être autre chose déconseiller avoir pouvoir mettre étoile @  '
mauvais, 'bizarre pub passer nickel chrome reste pouvoir gratter avoir but commercial part tf1  fonctionner autre application réussir chaîne officiel échouer télécharger  '
mauvais, 'avoir améliorer pub second|seconde beug  déconnection tire larigot obliger mettre ?  mérite '
mauvais, ' application marcher tout vidéo bugs  épisode recommencer foi|fois suite gros '
bien, 'super personnalisation   avoir chercher mettre icône image être chose faire appli  proposer nouveau icône fond|fonds écran écran accueil complet '
bien, ' chouette application donner style smartphone  '
bien, 'génial adorer appli  ?  '
bien, 'adorer   aplis  être juste '
bien, ' sympa planter '
bien, 'cool '
bien, ' aimer  '
bien, ' adorer '
bien, 'super c  être génial j  avoir pouvoir personnaliser applications??  '
neutre, ' avoir chercher mettre icône n  avoir trouver c  dommage '
bien, 'bon appli    conseiller fluide beug  tel ?  super ?  '
mauvais, 'être avoir sauvegarder photo galerie vouloir telecharger  photo dire inscrire '
bien, ' fond|fonds écran être superbe bugs  être plaisir œil '
bien, 'être extra  aimer emoticones  avoir aimer pourvoir  changer appliquations  conseil telechargez  appliquation  juste tablette ca  beug  telephone  ca  beug  '
bien, '*WOUAH*  application être génial adorer icône page être superbe adorer conseiller '
neutre, 'génial  faire faire créer propre icône ?  arriver '
bien, 'cool avoir voir  suivre|être précipiter suivre|être ravir beugs  pub cas être super conseiller télécharger  '
mauvais, 'ascendre g510    cas marcher aider être magnifique ???  '
bien, 'cool aimer  pouvoir créer fond|fonds écran icône '
bien, 'application être superbe avoir plein choix c  '
bien, 'génial super avoir pouvoir choix icone thème '
bien, 'être super conseiller être avoir pluns  fond écran beau jai  mettre étoile manquer fond écran être cool '
bien, ' avoir EN  -P  -P  -P  '
bien, ' seul chose reprocher c  c  francais  qu  fo  s  inscrir  c  super '
bien, 'super   conseil application c  être génial '
bien, '  applis  être tres  '
mauvais, 'top   explication pouvoir aider svp  '
bien, 'parfait  parfait seul mot bouche '
bien, 'Tres  bon application adorer application beug  '
bien, ' moment application bug  dommage '
bien, '  préférer vercition  avant pouvoir écrire nom icône avoir vouller  falloir chercher icône trouver bon préférer ancien '
bien, ' adorer écran être beau *Q*  '
bien, 'formidable adorer icone être super fait super mignone  '
bien, 'super icons  fond|fonds d  ecrans  finds  d  ecrans  être gratuit c  genial  vius  recommander '
bien, 'super styler Manifique  beuug  juste super '
bien, 'super application   aimer appli  conseil installer être faire '
bien, 'adorer adorer conseil être avoir réussir faire tonne tonne écran accueil avoir avoir plein abonné avoir jeu être foi|fois essai faire icône fond écran marche falloir changer langue comprendre merci faire petit réglage '
bien, 'cool  penser attendre chose nul fond écran nn  c  super avoir avoir dire beugue  c  cool conseiller '
bien, 'incroyable  application être génial avoir nombreux possibilité ?  conseil '
bien, ' aimer  être super recommander '
neutre, 'bugs  application pratique direct point noir contenu rester issu équipe vole haut analyse '
mauvais, ' e  pire pire article premium  Il  avoir moi|mois avoir appli  perdre utiliter  '
bien, 'site sport préférer   dire page foot rugby autre sport revenir reprocher être régularité mise jour sport amateur championnat monde triathlon duathlon  aquathlon  '
bien, 'super  super information qe  recoit  permanenc6e  conseiller personne aimer sport '
mauvais, 'équipe rigolo avoir essayer|essayer applis  an être article objectif gros titre renvoyer premium  coûter blinde pub clash of  clan autre joyeuseté cesse déconseiller dégager app  phone '
neutre, ' rès  bon application ensemble renseignement sportif temps réel seul point faible devoir payer|payer lire totalité article '
mauvais, 'pouvoir être   d  article payant pub garde juste live eurosport  c  pire '
bien, 'super appli  amoureux sport   marche nickel note Bcp  infos  mettre jour retard //  autre appli  direct tablette vieux appli  demander mettre jour '
bien, 'actualité sportif temps réel ergonomique améliorer news  régulier information classement calendrier difficile trouver '
mauvais, 'o  top   moyen vidéo application planter rester un faire job '
mauvais, 'plantage série   application tablette planter foi|fois démarrage dommage '
neutre, 'Problemes  videos   impossible lire videos  autre appli  pouvoir lire interne faire ouvrir appli  lire article '
mauvais, ' pplication  bug  vidéo illisible article payant gros deception  '
mauvais, 'Tres    recoit  actualite  passe avoir propos sport tres  avoir demande paye lire suite article avoir propos rugby '
bien, 'equipe    bon appli  vouloir lire rubrique jour payer|payer chier falloir améliorer mal '
mauvais, '€€€  App  plupart article fond être payant contenu interesssnr  gratuit avoir option autre article relayer information paraître étayer|étayer autre site '
neutre, 'essentiel être   avoir essentiel résultat lire article intéressant falloir inscrire version premium  '
bien, 'bon apli  dommage avoir resultats  match championnat féminin '
bien, '  cool trouver bien j  adorer foot saire  '
neutre, ' ul  pouvoir commencer article pouvoir finir falloir acheter reste article sujet intéresser '
mauvais, 'équipe   application perdre utilité cause article premium  pub '
neutre, ' e  passage portrait paysage faire recharger page autre bugs  dégrader qualité général '
mauvais, 'swipe  disparaître application mérite retranscrire site équipe gros regret rester version précédent être impossible passer article avoir autre swippant  glisser doigt gauche droit suivre|être seul avoir moto G  kitkat  '
bien, 'equipe    être dommage article être payant info  sportif être '
bien, 'Samsung  galaxy  not    application excellent beuge  être complete  pouvoir savoir sport '
mauvais, ' avoir pratique avoir utiliser complet alerte fonctionner '
bien, ' ppli  sympas  pub présent bon contenu complet '
bien, 'cool pouvoir suivre match direct dommage alerte but direct son Samsung  galaxy  '
bien, '  bug  probleme  déclarer '
bien, '  merci maj  équipe manquer améliorer suivi  laisser suite article '
bien, 'utile essentiel  bon appli  organiser avoir qq  beugues  fait arriver raffraichir  vidéo live être lent manque  '
bien, ' uper  top information super match live N  hésiter installer '
bien, 'bon appli    bon application pub petit quantité falloir continuer '
mauvais, 'vidéo impossible lancer video  appli  obliger ouvrir youtube  être pqd  terrible '
neutre, ' rticle  intéresser payer|payer trouver ca  moyen l  ca  rester bon appli  '
bien, ' e  léger bugs  match direct bon application particulier contenu identique site '
neutre, 'impossible inscrire  ensemble application être être impossible inscrire écrire  article étoile application être parfaire étoile '
neutre, ' application c  juste qu  avoir gros beug  vouloir regarder vidéo avoir pub '
mauvais, 'pub taire appli    devenir vouloir comprendre rapporter être vrai calvaire '
bien, '  manquer personnalisation notification fait recevoir actus  lié avoir sportif équipe préférer notification '
bien, 'utile recherche '
bien, ' dictionnaire utile '
bien, 'juste parfait  mettre étoile définition succintes  rester suffisant entrée recherche connexe faciliter grâce navigation lien hypertextes  '
bien, ' merci plantage widget  garder mémoire mot jour mot régional attention pluriel mot être signifier '
bien, 'super dictionnaire   besoin wifi  pouvoir traduire mot français anglais allemand espagnol Télécharger  '
bien, 'cool cool '
bien, 'juste parfaire appli  être utile vie jour necessite  connexion Internet '
bien, 'surprendre redécouvrir application fournir faire simple efficace '
bien, 'être amour   trouver mot explication traduction anglais espagnol être juste parfaire '
bien, 'mèrite  ètoiles  ?  avoir adorer application necessite  être connecter Internet '
bien, '  trouver application parfaire *  *  donner étoile être riche mot sembler difficile chercher app  trouver surement  '
bien, ' cool app  '
bien, 'être hyper  top mm  réunion pouvoir fouiller mot doux pratique top '
bien, 'intéresser  cool simple '
bien, 'supercool   aimer application aider contenu être enrichissant '
bien, ' application être meilleur aide retrouver mot anglais allemand adorer '
bien, '5etoiles    aimer store ajouter autre étoile app  mériter '
bien, 'génial  besoin dictonnaire  beh  top '
bien, 'excellent  adorer dictionnaire util  seul blèm  être lecture dehors tout être parfait formidable '
bien, 'Esicom  multiservices  international application être parfaire répondre critère dictionnaire utile '
bien, '  trouver mot chercher cuisine aider merci '
bien, ' fantastique app  avoir expression locution svp  penser c  ajout '
bien, ' mal enrichir '
bien, 'utile être dictionnaire poche faire demander dire merci développeur  '
bien, 'incroyable  être trouver aplie  devoir voir  prendre choquer autre fonctionner obliger utiliser connexion internet  marche avoir perfection mot manquant conseil changer '
bien, 'utile adorer c  utile FAI  devoir g  besoin definition  dur pa  trouver définition c  excellent ????  '
bien, 'dictionnaire franvais    cool poche pret  juste clic être pratique facile avoir emploi merci '
bien, ' dictionnaire avoir aider etes  meilleur '
bien, ' aller téléchargé  application être super &lt  '
bien, 'bon  bon appli  conseil '
bien, ' éviter faute '
bien, 'Haroun  être meilleur dictionnaire avoir voir recomande  '
bien, 'bon outil   aimer facilité utilisation dictionnaire présent avoir trouver mot rechercher petit détail faire différence '
bien, ' Tres  utile pr  eleves  enseignant '
bien, 'merci  imaginer phablett  app  merci '
bien, ' dictionnaire utile merci '
bien, ' magnifique '
bien, ' utile '
bien, ' excellent '
bien, ' satisfaction '
mauvais, 'nul avoir force mettre musique appli  décue  déconseiller '
bien, ' bon app  pouvoir être améliorer être superbe application '
bien, 'parfait  conseiller être parfaire bug  '
bien, '  rien dire top bug  '
bien, '??  gens être sourd génial '
bien, 'merci adorer application être concevoir '
bien, 'être   avoir aimer permettre avoir musique '
bien, 'rien dire surprendre trouver lecteur moto G  avoir téléchargé  application instant problème '
bien, 'bon appli    Appli  intreressante  interface être bon possibilité avoir différent fond|fonds écran être sympa association photo lier chanson album artiste être efficace appli  origine équaliseur  être '
bien, ' bon lecteur léger gourmand '
mauvais, ' appli  aller ouvrir '
mauvais, 'nul avoir ocune  musique actuel beug  c  prendre place téléphone '
mauvais, 'horrible longue pub incompréhensible '
bien, 'lecteur musique   cool dorer taper mosieur  tombola '
bien, ' musique son pouvoir télécharger  vouloir '
bien, ' être trés  beau lecteur simple fiable '
bien, 'nickel gestion clair playlists  repertoires  super '
bien, 'excellent fonctionner tache fond être player  fournisseur musique '
bien, 'bon appli   interface simple agréable regarder egalisateur  être présent '
bien, ' cool '
bien, ' juste falloir '
bien, ' installer temps c  '
mauvais, '  pouvoir télécharger  musique être '
mauvais, ' n  aimer '
bien, 'rapide design être '
neutre, 'génial gestion dossier '
bien, ' excellent lecteur conseiller avoir monde '
bien, ' super lecteur cool '
bien, 'marche   concevoir '
mauvais, 'nul  wifi  impossible d  écouter music  '
bien, 'nul  nul '
bien, 'Music  player    être '
bien, ' esthétique fonctionnel bon application '
bien, 'avis   télécharge  autre musique ajouter suivre|être obliger désinstaller  re  installer '
neutre, 'musique musique être anglais '
neutre, ' juste dommage faire playlist  avoir être obliger ajouter être agaçant pub être '
bien, 'avoir telecharger  lecteur mp3s    rien dire logiciel frôler perfection l  aimer '
bien, 'O  avoir essayer|essayer  génial aller l  installer '
bien, 'parfait  bon applis  interface réussir falloir donner possibilité mettre mignatures  artiste savoir ajouter musique venir télécharger  falloir cliquer scan  média  colone  noir gauche '
bien, '  avoir retenter lecteur ENFIN  son régler merci lecteur être parfait '
bien, 'excellent appli    aimer application régaler jour admirer nouveau wallpaper  sonnerie genre '
bien, 'superbe  être trouver bonheur domaine sonnerie fond|fonds écran volonté oublier jeu vrai régal '
bien, 'être super être merci cousin avoir faire decouvrir  être juste genial  '
bien, 'recommander   facile installer sonnerie fond écran '
bien, '  recherche être améliorer '
bien, 'trouver  complet recherche facile bug  utiliser pc  '
bien, ' bon appli  dommage wallpapers  adapter format tel part obliger recadrer  perte choix wallpapers  différer tel autre beau image sonnerie '
bien, ' adorer application être '
bien, '?  cool ca  avoir plaire|pleuvoir '
bien, 'bon apk    bon sélection complet '
bien, 'simple  être anglais être chiant '
bien, 'touche final   bon application vouloir personnaliser téléphone avoir falloir interface être penser crash temps temps rien dramatique '
bien, 'simple sympa choix '
bien, ' plein son '
bien, ' super appli  vraimment  cinceille  '
bien, 'super  ?  élément '
bien, 'fun  '
bien, ' bon application '
bien, ' nickel '
bien, 'Perfect  '
bien, ' énorme '
bien, ' '
bien, 'facile appli  super simple proposer max choix développeurs  '
bien, ' merci '
bien, 'Tres  bon apli  '
bien, ' avoir dire excellent application '
bien, 'superbe application remplacer wallbase  '
mauvais, 'moyen avoir réussir avoir mettre sonnerie avoir mettre tel silencieux réunion avoir remettre tel mode normal avoir vibreur musique être sélectionner y\'a  choix '
bien, 'excellent app    servir avoir choix catégorie pouvoir personnaliser sonnerie notification interface être super '
bien, 'choix énorme possibilité mettre fond|fonds écran sonnerie favori satisfaire '
bien, 'excellent appli   génial centaine fond|fonds écran sonnerie notification recommander application chercher fond|fonds écran classe sonnerie notification '
bien, 'avoir manquer être satisfaire application être pouvoir poser question '
bien, 'pouvoir être connaître début avoir être décevoir parler ami voir appli  musique '
bien, ' heure perdre chercher y\'a  truc checker  recommander être sûr '
bien, 'bon bon appli  temps lasser pub imtempestifs  apparaître telechargements  '
bien, 'appli    être reussi  bon basse donnée intuitif '
bien, ' bon application rire heure temp  '
bien, 'mot   adorer application équipe être extra '
bien, 'super changer fond d  écran changer fond d  écran veerouillage  '
bien, 'être complet avoir choix être super '
bien, 'fiable content avoir appli  servir jour pouvoir fier œil fermé plupart temps prendre voler œil ouvrir p  '
neutre, ' our  etre  performant falloir option Gps  resynchroniserait  permanence traffic  endroit actuel evitant  mouvement ecran  constant '
bien, 'pratique arriver avoir demander faire recommander avoir détester bouchon '
bien, 'trafic clin œil   pratique éviter embouteillage recommander '
bien, 'temps réel   application être dire traffic  temps réel contre falloir falloir changer design appli  '
bien, 'Hyper  pratique  conducteur car tourisme Paris/région  parisien consulter départ être devenir indispensable collègue fiable '
bien, 'falloir attendre pratique decider  trajet mont falloir attendre second|seconde apparaître bouchon rouge '
bien, 'super appli  servir jour fonctionner note trafic temps réel rien dire mérite étoile '
bien, 'information réel temps heure  pratique savoir temps aller mettre aller travail '
bien, 'excellent recommander appli  dommage l  assister e  conduite consommer batterie avoir vitesse grand '
bien, 'pratique utiliser jour rafraîchissement information être espacer goût min  '
neutre, ' l  manquer détail travail accident application être parfaire suivre|être content '
bien, ' application fiable utile pouvoir servir circuler ville sen|sens interdit '
bien, '  meilleur appli  genre tau|taux rafraîchissement courir être temps réel '
bien, 'détailler manquer juste carte fermeture nocturne autoroute '
bien, 'fait   serrer juste informer temps réel trafic préparer marche '
neutre, 'moyen falloir payer|payer info  trafic utiliser waze  être gratuit efficace '
bien, 'fonctionner   bonjour utile bugs  part '
bien, 'bon appli  autoroute   montrer trafic route national '
bien, 'excellent  doute meilleur appli  d  info  trafic précision chirurgical '
bien, 'pratique suivre|être route pouvoir consulter temps réel faire gagner temps '
bien, 'Gps  dommage situation gps  figurer carte savoir servir '
mauvais, 'amateur application censé donner infos  routier manquer chose primordial prévision trafic jour wé  départ retour vacance '
neutre, ' pplication  interessante  manque meme  situation route fermees  travail soir '
mauvais, 'géo-localisation  être payant être abuser sytadin  '
bien, 'couvrir zone sytadin  couvrir   lent foi|fois avoir synchroniser être avoir connexion '
bien, 'super préciser   version gratuit application être réactif précis '
bien, ' rès  fiable départemental sert être lent démarrage foi|fois parfait '
bien, ' ommage  infos  fermeture nocturne être combiner infos  traffic  appli  '
neutre, '  manque information motif bouchon mal même '
bien, ' n  lourd valoir avoir 4g  complet '
neutre, 'perfectible détailler info  origine bouchon durée temps parcours '
bien, ' ampli réactif intuitif version gratuit version payant ajouter fonctionnalité intéressant être utile '
bien, 'bon apli   utiliser région parisien précis utiliser sytadin  fermeture nocturne '
bien, 'être sympa route principal être fin difficile avoir vue global '
